"Time (CET/CEST)","BZN|NO5 > BZN|NO1 [MW]","BZN|NO1 > BZN|NO5 [MW]"
"08.03.2025 00:00 - 08.03.2025 00:15","1027","0"
"08.03.2025 00:15 - 08.03.2025 00:30","900","0"
"08.03.2025 00:30 - 08.03.2025 00:45","910","0"
"08.03.2025 00:45 - 08.03.2025 01:00","876","0"
"08.03.2025 01:00 - 08.03.2025 01:15","925","0"
"08.03.2025 01:15 - 08.03.2025 01:30","970","0"
"08.03.2025 01:30 - 08.03.2025 01:45","941","0"
"08.03.2025 01:45 - 08.03.2025 02:00","1000","0"
"08.03.2025 02:00 - 08.03.2025 02:15","1059","0"
"08.03.2025 02:15 - 08.03.2025 02:30","966","0"
"08.03.2025 02:30 - 08.03.2025 02:45","877","0"
"08.03.2025 02:45 - 08.03.2025 03:00","879","0"
"08.03.2025 03:00 - 08.03.2025 03:15","951","0"
"08.03.2025 03:15 - 08.03.2025 03:30","941","0"
"08.03.2025 03:30 - 08.03.2025 03:45","906","0"
"08.03.2025 03:45 - 08.03.2025 04:00","898","0"
"08.03.2025 04:00 - 08.03.2025 04:15","920","0"
"08.03.2025 04:15 - 08.03.2025 04:30","893","0"
"08.03.2025 04:30 - 08.03.2025 04:45","928","0"
"08.03.2025 04:45 - 08.03.2025 05:00","962","0"
"08.03.2025 05:00 - 08.03.2025 05:15","1044","0"
"08.03.2025 05:15 - 08.03.2025 05:30","1073","0"
"08.03.2025 05:30 - 08.03.2025 05:45","1077","0"
"08.03.2025 05:45 - 08.03.2025 06:00","1122","0"
"08.03.2025 06:00 - 08.03.2025 06:15","1298","0"
"08.03.2025 06:15 - 08.03.2025 06:30","1258","0"
"08.03.2025 06:30 - 08.03.2025 06:45","1260","0"
"08.03.2025 06:45 - 08.03.2025 07:00","1343","0"
"08.03.2025 07:00 - 08.03.2025 07:15","1554","0"
"08.03.2025 07:15 - 08.03.2025 07:30","1604","0"
"08.03.2025 07:30 - 08.03.2025 07:45","1588","0"
"08.03.2025 07:45 - 08.03.2025 08:00","1678","0"
"08.03.2025 08:00 - 08.03.2025 08:15","1733","0"
"08.03.2025 08:15 - 08.03.2025 08:30","1802","0"
"08.03.2025 08:30 - 08.03.2025 08:45","1788","0"
"08.03.2025 08:45 - 08.03.2025 09:00","1813","0"
"08.03.2025 09:00 - 08.03.2025 09:15","1633","0"
"08.03.2025 09:15 - 08.03.2025 09:30","1604","0"
"08.03.2025 09:30 - 08.03.2025 09:45","1552","0"
"08.03.2025 09:45 - 08.03.2025 10:00","1417","0"
"08.03.2025 10:00 - 08.03.2025 10:15","993","0"
"08.03.2025 10:15 - 08.03.2025 10:30","873","0"
"08.03.2025 10:30 - 08.03.2025 10:45","832","0"
"08.03.2025 10:45 - 08.03.2025 11:00","796","0"
"08.03.2025 11:00 - 08.03.2025 11:15","639","0"
"08.03.2025 11:15 - 08.03.2025 11:30","608","0"
"08.03.2025 11:30 - 08.03.2025 11:45","640","0"
"08.03.2025 11:45 - 08.03.2025 12:00","604","0"
"08.03.2025 12:00 - 08.03.2025 12:15","675","0"
"08.03.2025 12:15 - 08.03.2025 12:30","635","0"
"08.03.2025 12:30 - 08.03.2025 12:45","611","0"
"08.03.2025 12:45 - 08.03.2025 13:00","625","0"
"08.03.2025 13:00 - 08.03.2025 13:15","664","0"
"08.03.2025 13:15 - 08.03.2025 13:30","616","0"
"08.03.2025 13:30 - 08.03.2025 13:45","626","0"
"08.03.2025 13:45 - 08.03.2025 14:00","699","0"
"08.03.2025 14:00 - 08.03.2025 14:15","814","0"
"08.03.2025 14:15 - 08.03.2025 14:30","843","0"
"08.03.2025 14:30 - 08.03.2025 14:45","891","0"
"08.03.2025 14:45 - 08.03.2025 15:00","945","0"
"08.03.2025 15:00 - 08.03.2025 15:15","1712","0"
"08.03.2025 15:15 - 08.03.2025 15:30","1912","0"
"08.03.2025 15:30 - 08.03.2025 15:45","1903","0"
"08.03.2025 15:45 - 08.03.2025 16:00","1891","0"
"08.03.2025 16:00 - 08.03.2025 16:15","1986","0"
"08.03.2025 16:15 - 08.03.2025 16:30","2007","0"
"08.03.2025 16:30 - 08.03.2025 16:45","1985","0"
"08.03.2025 16:45 - 08.03.2025 17:00","1963","0"
"08.03.2025 17:00 - 08.03.2025 17:15","2172","0"
"08.03.2025 17:15 - 08.03.2025 17:30","2222","0"
"08.03.2025 17:30 - 08.03.2025 17:45","2298","0"
