"Time (CET/CEST)","BZN|NO5 > BZN|NO1 [MW]","BZN|NO1 > BZN|NO5 [MW]"
"09.03.2025 10:45 - 09.03.2025 11:00","1054","0"
"09.03.2025 11:00 - 09.03.2025 11:15","879","0"
"09.03.2025 11:15 - 09.03.2025 11:30","813","0"
"09.03.2025 11:30 - 09.03.2025 11:45","796","0"
"09.03.2025 11:45 - 09.03.2025 12:00","768","0"
"09.03.2025 12:00 - 09.03.2025 12:15","809","0"
"09.03.2025 12:15 - 09.03.2025 12:30","814","0"
"09.03.2025 12:30 - 09.03.2025 12:45","847","0"
"09.03.2025 12:45 - 09.03.2025 13:00","894","0"
"09.03.2025 13:00 - 09.03.2025 13:15","874","0"
"09.03.2025 13:15 - 09.03.2025 13:30","885","0"
"09.03.2025 13:30 - 09.03.2025 13:45","766","0"
"09.03.2025 13:45 - 09.03.2025 14:00","811","0"
"09.03.2025 14:00 - 09.03.2025 14:15","919","0"
"09.03.2025 14:15 - 09.03.2025 14:30","1003","0"
"09.03.2025 14:30 - 09.03.2025 14:45","922","0"
"09.03.2025 14:45 - 09.03.2025 15:00","1090","0"
"09.03.2025 15:00 - 09.03.2025 15:15","1588","0"
"09.03.2025 15:15 - 09.03.2025 15:30","1799","0"
"09.03.2025 15:30 - 09.03.2025 15:45","1730","0"
"09.03.2025 15:45 - 09.03.2025 16:00","1652","0"
"09.03.2025 16:00 - 09.03.2025 16:15","2178","0"
"09.03.2025 16:15 - 09.03.2025 16:30","2461","0"
"09.03.2025 16:30 - 09.03.2025 16:45","2494","0"
"09.03.2025 16:45 - 09.03.2025 17:00","2456","0"
"09.03.2025 17:00 - 09.03.2025 17:15","2296","0"
"09.03.2025 17:15 - 09.03.2025 17:30","2300","0"
"09.03.2025 17:30 - 09.03.2025 17:45","2346","0"
"09.03.2025 17:45 - 09.03.2025 18:00","2400","0"
"09.03.2025 18:00 - 09.03.2025 18:15","2433","0"
"09.03.2025 18:15 - 09.03.2025 18:30","2416","0"
"09.03.2025 18:30 - 09.03.2025 18:45","2433","0"
"09.03.2025 18:45 - 09.03.2025 19:00","2413","0"
"09.03.2025 19:00 - 09.03.2025 19:15","2430","0"
"09.03.2025 19:15 - 09.03.2025 19:30","2366","0"
"09.03.2025 19:30 - 09.03.2025 19:45","2298","0"
"09.03.2025 19:45 - 09.03.2025 20:00","2237","0"
"09.03.2025 20:00 - 09.03.2025 20:15","2359","0"
"09.03.2025 20:15 - 09.03.2025 20:30","2370","0"
"09.03.2025 20:30 - 09.03.2025 20:45","2415","0"
"09.03.2025 20:45 - 09.03.2025 21:00","2400","0"
"09.03.2025 21:00 - 09.03.2025 21:15","2430","0"
"09.03.2025 21:15 - 09.03.2025 21:30","2460","0"
"09.03.2025 21:30 - 09.03.2025 21:45","2338","0"
"09.03.2025 21:45 - 09.03.2025 22:00","2244","0"
"09.03.2025 22:00 - 09.03.2025 22:15","2263","0"
"09.03.2025 22:15 - 09.03.2025 22:30","2238","0"
"09.03.2025 22:30 - 09.03.2025 22:45","2293","0"
"09.03.2025 22:45 - 09.03.2025 23:00","2221","0"
"09.03.2025 23:00 - 09.03.2025 23:15","2229","0"
"09.03.2025 23:15 - 09.03.2025 23:30","2163","0"
"09.03.2025 23:30 - 09.03.2025 23:45","2144","0"
"09.03.2025 23:45 - 10.03.2025 00:00","2078","0"
