"Time (CET/CEST)","BZN|NO2 > BZN|NO1 [MW]","BZN|NO1 > BZN|NO2 [MW]"
"29.03.2025 13:15 - 29.03.2025 13:30","0","731"
"29.03.2025 13:30 - 29.03.2025 13:45","0","747"
"29.03.2025 13:45 - 29.03.2025 14:00","0","811"
"29.03.2025 14:00 - 29.03.2025 14:15","0","722"
"29.03.2025 14:15 - 29.03.2025 14:30","0","634"
"29.03.2025 14:30 - 29.03.2025 14:45","0","810"
"29.03.2025 14:45 - 29.03.2025 15:00","0","930"
"29.03.2025 15:00 - 29.03.2025 15:15","0","1126"
"29.03.2025 15:15 - 29.03.2025 15:30","0","1043"
"29.03.2025 15:30 - 29.03.2025 15:45","0","1087"
"29.03.2025 15:45 - 29.03.2025 16:00","0","1306"
"29.03.2025 16:00 - 29.03.2025 16:15","0","1025"
"29.03.2025 16:15 - 29.03.2025 16:30","0","1041"
"29.03.2025 16:30 - 29.03.2025 16:45","0","1205"
"29.03.2025 16:45 - 29.03.2025 17:00","0","1378"
"29.03.2025 17:00 - 29.03.2025 17:15","0","628"
"29.03.2025 17:15 - 29.03.2025 17:30","0","521"
"29.03.2025 17:30 - 29.03.2025 17:45","0","496"
"29.03.2025 17:45 - 29.03.2025 18:00","0","535"
"29.03.2025 18:00 - 29.03.2025 18:15","0","26"
"29.03.2025 18:15 - 29.03.2025 18:30","9","0"
"29.03.2025 18:30 - 29.03.2025 18:45","31","0"
"29.03.2025 18:45 - 29.03.2025 19:00","0","32"
"29.03.2025 19:00 - 29.03.2025 19:15","0","180"
"29.03.2025 19:15 - 29.03.2025 19:30","0","178"
"29.03.2025 19:30 - 29.03.2025 19:45","0","158"
"29.03.2025 19:45 - 29.03.2025 20:00","0","68"
"29.03.2025 20:00 - 29.03.2025 20:15","0","227"
"29.03.2025 20:15 - 29.03.2025 20:30","0","167"
"29.03.2025 20:30 - 29.03.2025 20:45","0","170"
"29.03.2025 20:45 - 29.03.2025 21:00","0","159"
"29.03.2025 21:00 - 29.03.2025 21:15","0","477"
"29.03.2025 21:15 - 29.03.2025 21:30","0","374"
"29.03.2025 21:30 - 29.03.2025 21:45","0","374"
"29.03.2025 21:45 - 29.03.2025 22:00","0","409"
"29.03.2025 22:00 - 29.03.2025 22:15","0","659"
"29.03.2025 22:15 - 29.03.2025 22:30","0","685"
"29.03.2025 22:30 - 29.03.2025 22:45","0","724"
"29.03.2025 22:45 - 29.03.2025 23:00","0","693"
"29.03.2025 23:00 - 29.03.2025 23:15","0","903"
"29.03.2025 23:15 - 29.03.2025 23:30","0","875"
"29.03.2025 23:30 - 29.03.2025 23:45","0","870"
"29.03.2025 23:45 - 30.03.2025 00:00","0","821"
