"Time (CET/CEST)","BZN|NO5 > BZN|NO1 [MW]","BZN|NO1 > BZN|NO5 [MW]"
"20.03.2025 08:15 - 20.03.2025 08:30","2470","0"
"20.03.2025 08:30 - 20.03.2025 08:45","2452","0"
"20.03.2025 08:45 - 20.03.2025 09:00","2454","0"
"20.03.2025 09:00 - 20.03.2025 09:15","2509","0"
"20.03.2025 09:15 - 20.03.2025 09:30","2453","0"
"20.03.2025 09:30 - 20.03.2025 09:45","2428","0"
"20.03.2025 09:45 - 20.03.2025 10:00","2407","0"
"20.03.2025 10:00 - 20.03.2025 10:15","2113","0"
"20.03.2025 10:15 - 20.03.2025 10:30","1935","0"
"20.03.2025 10:30 - 20.03.2025 10:45","1548","0"
"20.03.2025 10:45 - 20.03.2025 11:00","1456","0"
"20.03.2025 11:00 - 20.03.2025 11:15","1166","0"
"20.03.2025 11:15 - 20.03.2025 11:30","1034","0"
"20.03.2025 11:30 - 20.03.2025 11:45","939","0"
"20.03.2025 11:45 - 20.03.2025 12:00","961","0"
"20.03.2025 12:00 - 20.03.2025 12:15","1005","0"
"20.03.2025 12:15 - 20.03.2025 12:30","910","0"
"20.03.2025 12:30 - 20.03.2025 12:45","868","0"
"20.03.2025 12:45 - 20.03.2025 13:00","859","0"
"20.03.2025 13:00 - 20.03.2025 13:15","832","0"
"20.03.2025 13:15 - 20.03.2025 13:30","788","0"
"20.03.2025 13:30 - 20.03.2025 13:45","741","0"
"20.03.2025 13:45 - 20.03.2025 14:00","706","0"
"20.03.2025 14:00 - 20.03.2025 14:15","826","0"
"20.03.2025 14:15 - 20.03.2025 14:30","870","0"
"20.03.2025 14:30 - 20.03.2025 14:45","962","0"
"20.03.2025 14:45 - 20.03.2025 15:00","1263","0"
"20.03.2025 15:00 - 20.03.2025 15:15","1778","0"
"20.03.2025 15:15 - 20.03.2025 15:30","2112","0"
"20.03.2025 15:30 - 20.03.2025 15:45","1878","0"
"20.03.2025 15:45 - 20.03.2025 16:00","1900","0"
"20.03.2025 16:00 - 20.03.2025 16:15","1553","0"
"20.03.2025 16:15 - 20.03.2025 16:30","1650","0"
"20.03.2025 16:30 - 20.03.2025 16:45","1815","0"
"20.03.2025 16:45 - 20.03.2025 17:00","1871","0"
"20.03.2025 17:00 - 20.03.2025 17:15","2357","0"
"20.03.2025 17:15 - 20.03.2025 17:30","2515","0"
"20.03.2025 17:30 - 20.03.2025 17:45","2547","0"
"20.03.2025 17:45 - 20.03.2025 18:00","2617","0"
"20.03.2025 18:00 - 20.03.2025 18:15","2715","0"
"20.03.2025 18:15 - 20.03.2025 18:30","2777","0"
"20.03.2025 18:30 - 20.03.2025 18:45","2774","0"
"20.03.2025 18:45 - 20.03.2025 19:00","2751","0"
"20.03.2025 19:00 - 20.03.2025 19:15","2730","0"
"20.03.2025 19:15 - 20.03.2025 19:30","2710","0"
"20.03.2025 19:30 - 20.03.2025 19:45","2684","0"
"20.03.2025 19:45 - 20.03.2025 20:00","2661","0"
"20.03.2025 20:00 - 20.03.2025 20:15","2445","0"
"20.03.2025 20:15 - 20.03.2025 20:30","2427","0"
"20.03.2025 20:30 - 20.03.2025 20:45","2402","0"
"20.03.2025 20:45 - 20.03.2025 21:00","2440","0"
"20.03.2025 21:00 - 20.03.2025 21:15","2286","0"
"20.03.2025 21:15 - 20.03.2025 21:30","2300","0"
"20.03.2025 21:30 - 20.03.2025 21:45","2283","0"
"20.03.2025 21:45 - 20.03.2025 22:00","2149","0"
"20.03.2025 22:00 - 20.03.2025 22:15","2024","0"
"20.03.2025 22:15 - 20.03.2025 22:30","1965","0"
"20.03.2025 22:30 - 20.03.2025 22:45","1873","0"
"20.03.2025 22:45 - 20.03.2025 23:00","1829","0"
"20.03.2025 23:00 - 20.03.2025 23:15","1871","0"
"20.03.2025 23:15 - 20.03.2025 23:30","1908","0"
"20.03.2025 23:30 - 20.03.2025 23:45","1869","0"
"20.03.2025 23:45 - 21.03.2025 00:00","1767","0"
