"Time (CET/CEST)","BZN|NO3 > BZN|NO1 [MW]","BZN|NO1 > BZN|NO3 [MW]"
"30.03.2025 00:00 - 30.03.2025 00:15","263","0"
"30.03.2025 00:15 - 30.03.2025 00:30","255","0"
"30.03.2025 00:30 - 30.03.2025 00:45","278","0"
"30.03.2025 00:45 - 30.03.2025 01:00","268","0"
"30.03.2025 01:00 - 30.03.2025 01:15","257","0"
"30.03.2025 01:15 - 30.03.2025 01:30","260","0"
"30.03.2025 01:30 - 30.03.2025 01:45","275","0"
"30.03.2025 01:45 - 30.03.2025 02:00","299","0"
"30.03.2025 02:00 - 30.03.2025 02:15","",""
"30.03.2025 02:15 - 30.03.2025 02:30","",""
"30.03.2025 02:30 - 30.03.2025 02:45","",""
"30.03.2025 02:45 - 30.03.2025 03:00","",""
"30.03.2025 03:00 - 30.03.2025 03:15","304","0"
"30.03.2025 03:15 - 30.03.2025 03:30","307","0"
"30.03.2025 03:30 - 30.03.2025 03:45","304","0"
"30.03.2025 03:45 - 30.03.2025 04:00","285","0"
"30.03.2025 04:00 - 30.03.2025 04:15","236","0"
"30.03.2025 04:15 - 30.03.2025 04:30","223","0"
"30.03.2025 04:30 - 30.03.2025 04:45","211","0"
"30.03.2025 04:45 - 30.03.2025 05:00","210","0"
"30.03.2025 05:00 - 30.03.2025 05:15","303","0"
"30.03.2025 05:15 - 30.03.2025 05:30","304","0"
"30.03.2025 05:30 - 30.03.2025 05:45","288","0"
"30.03.2025 05:45 - 30.03.2025 06:00","272","0"
"30.03.2025 06:00 - 30.03.2025 06:15","216","0"
"30.03.2025 06:15 - 30.03.2025 06:30","234","0"
"30.03.2025 06:30 - 30.03.2025 06:45","237","0"
"30.03.2025 06:45 - 30.03.2025 07:00","239","0"
"30.03.2025 07:00 - 30.03.2025 07:15","220","0"
"30.03.2025 07:15 - 30.03.2025 07:30","219","0"
"30.03.2025 07:30 - 30.03.2025 07:45","215","0"
"30.03.2025 07:45 - 30.03.2025 08:00","222","0"
"30.03.2025 08:00 - 30.03.2025 08:15","210","0"
"30.03.2025 08:15 - 30.03.2025 08:30","204","0"
"30.03.2025 08:30 - 30.03.2025 08:45","235","0"
"30.03.2025 08:45 - 30.03.2025 09:00","278","0"
"30.03.2025 09:00 - 30.03.2025 09:15","296","0"
"30.03.2025 09:15 - 30.03.2025 09:30","323","0"
"30.03.2025 09:30 - 30.03.2025 09:45","325","0"
"30.03.2025 09:45 - 30.03.2025 10:00","329","0"
"30.03.2025 10:00 - 30.03.2025 10:15","392","0"
"30.03.2025 10:15 - 30.03.2025 10:30","382","0"
"30.03.2025 10:30 - 30.03.2025 10:45","376","0"
"30.03.2025 10:45 - 30.03.2025 11:00","381","0"
"30.03.2025 11:00 - 30.03.2025 11:15","342","0"
"30.03.2025 11:15 - 30.03.2025 11:30","339","0"
"30.03.2025 11:30 - 30.03.2025 11:45","340","0"
"30.03.2025 11:45 - 30.03.2025 12:00","341","0"
"30.03.2025 12:00 - 30.03.2025 12:15","261","0"
"30.03.2025 12:15 - 30.03.2025 12:30","254","0"
"30.03.2025 12:30 - 30.03.2025 12:45","258","0"
"30.03.2025 12:45 - 30.03.2025 13:00","245","0"
"30.03.2025 13:00 - 30.03.2025 13:15","174","0"
"30.03.2025 13:15 - 30.03.2025 13:30","155","0"
"30.03.2025 13:30 - 30.03.2025 13:45","161","0"
"30.03.2025 13:45 - 30.03.2025 14:00","159","0"
"30.03.2025 14:00 - 30.03.2025 14:15","176","0"
"30.03.2025 14:15 - 30.03.2025 14:30","168","0"
"30.03.2025 14:30 - 30.03.2025 14:45","166","0"
"30.03.2025 14:45 - 30.03.2025 15:00","168","0"
"30.03.2025 15:00 - 30.03.2025 15:15","181","0"
"30.03.2025 15:15 - 30.03.2025 15:30","196","0"
"30.03.2025 15:30 - 30.03.2025 15:45","182","0"
"30.03.2025 15:45 - 30.03.2025 16:00","195","0"
"30.03.2025 16:00 - 30.03.2025 16:15","316","0"
"30.03.2025 16:15 - 30.03.2025 16:30","331","0"
"30.03.2025 16:30 - 30.03.2025 16:45","336","0"
"30.03.2025 16:45 - 30.03.2025 17:00","354","0"
"30.03.2025 17:00 - 30.03.2025 17:15","342","0"
"30.03.2025 17:15 - 30.03.2025 17:30","352","0"
"30.03.2025 17:30 - 30.03.2025 17:45","374","0"
"30.03.2025 17:45 - 30.03.2025 18:00","355","0"
"30.03.2025 18:00 - 30.03.2025 18:15","339","0"
"30.03.2025 18:15 - 30.03.2025 18:30","331","0"
"30.03.2025 18:30 - 30.03.2025 18:45","324","0"
"30.03.2025 18:45 - 30.03.2025 19:00","326","0"
"30.03.2025 19:00 - 30.03.2025 19:15","347","0"
"30.03.2025 19:15 - 30.03.2025 19:30","352","0"
"30.03.2025 19:30 - 30.03.2025 19:45","357","0"
"30.03.2025 19:45 - 30.03.2025 20:00","366","0"
"30.03.2025 20:00 - 30.03.2025 20:15","326","0"
"30.03.2025 20:15 - 30.03.2025 20:30","326","0"
"30.03.2025 20:30 - 30.03.2025 20:45","345","0"
"30.03.2025 20:45 - 30.03.2025 21:00","361","0"
"30.03.2025 21:00 - 30.03.2025 21:15","351","0"
"30.03.2025 21:15 - 30.03.2025 21:30","357","0"
"30.03.2025 21:30 - 30.03.2025 21:45","344","0"
"30.03.2025 21:45 - 30.03.2025 22:00","338","0"
"30.03.2025 22:00 - 30.03.2025 22:15","349","0"
"30.03.2025 22:15 - 30.03.2025 22:30","339","0"
"30.03.2025 22:30 - 30.03.2025 22:45","334","0"
"30.03.2025 22:45 - 30.03.2025 23:00","355","0"
