"Time (CET/CEST)","BZN|NO5 > BZN|NO1 [MW]","BZN|NO1 > BZN|NO5 [MW]"
"15.03.2025 00:00 - 15.03.2025 00:15","2715","0"
"15.03.2025 00:15 - 15.03.2025 00:30","2548","0"
"15.03.2025 00:30 - 15.03.2025 00:45","2590","0"
"15.03.2025 00:45 - 15.03.2025 01:00","2549","0"
"15.03.2025 01:00 - 15.03.2025 01:15","2488","0"
"15.03.2025 01:15 - 15.03.2025 01:30","2493","0"
"15.03.2025 01:30 - 15.03.2025 01:45","2508","0"
"15.03.2025 01:45 - 15.03.2025 02:00","2460","0"
"15.03.2025 02:00 - 15.03.2025 02:15","2437","0"
"15.03.2025 02:15 - 15.03.2025 02:30","2390","0"
"15.03.2025 02:30 - 15.03.2025 02:45","2373","0"
"15.03.2025 02:45 - 15.03.2025 03:00","2321","0"
"15.03.2025 03:00 - 15.03.2025 03:15","2323","0"
"15.03.2025 03:15 - 15.03.2025 03:30","2306","0"
"15.03.2025 03:30 - 15.03.2025 03:45","2336","0"
"15.03.2025 03:45 - 15.03.2025 04:00","2342","0"
"15.03.2025 04:00 - 15.03.2025 04:15","2304","0"
"15.03.2025 04:15 - 15.03.2025 04:30","2296","0"
"15.03.2025 04:30 - 15.03.2025 04:45","2328","0"
"15.03.2025 04:45 - 15.03.2025 05:00","2335","0"
"15.03.2025 05:00 - 15.03.2025 05:15","2280","0"
"15.03.2025 05:15 - 15.03.2025 05:30","2296","0"
"15.03.2025 05:30 - 15.03.2025 05:45","2349","0"
"15.03.2025 05:45 - 15.03.2025 06:00","2360","0"
"15.03.2025 06:00 - 15.03.2025 06:15","2321","0"
"15.03.2025 06:15 - 15.03.2025 06:30","2256","0"
"15.03.2025 06:30 - 15.03.2025 06:45","2250","0"
"15.03.2025 06:45 - 15.03.2025 07:00","2273","0"
"15.03.2025 07:00 - 15.03.2025 07:15","2318","0"
"15.03.2025 07:15 - 15.03.2025 07:30","2316","0"
"15.03.2025 07:30 - 15.03.2025 07:45","2306","0"
"15.03.2025 07:45 - 15.03.2025 08:00","2275","0"
"15.03.2025 08:00 - 15.03.2025 08:15","2184","0"
"15.03.2025 08:15 - 15.03.2025 08:30","2200","0"
"15.03.2025 08:30 - 15.03.2025 08:45","2143","0"
"15.03.2025 08:45 - 15.03.2025 09:00","2154","0"
"15.03.2025 09:00 - 15.03.2025 09:15","2176","0"
"15.03.2025 09:15 - 15.03.2025 09:30","2189","0"
"15.03.2025 09:30 - 15.03.2025 09:45","2203","0"
"15.03.2025 09:45 - 15.03.2025 10:00","2127","0"
"15.03.2025 10:00 - 15.03.2025 10:15","2109","0"
"15.03.2025 10:15 - 15.03.2025 10:30","2087","0"
"15.03.2025 10:30 - 15.03.2025 10:45","1999","0"
"15.03.2025 10:45 - 15.03.2025 11:00","2000","0"
"15.03.2025 11:00 - 15.03.2025 11:15","1983","0"
"15.03.2025 11:15 - 15.03.2025 11:30","1888","0"
"15.03.2025 11:30 - 15.03.2025 11:45","1769","0"
"15.03.2025 11:45 - 15.03.2025 12:00","1721","0"
"15.03.2025 12:00 - 15.03.2025 12:15","1794","0"
"15.03.2025 12:15 - 15.03.2025 12:30","1686","0"
"15.03.2025 12:30 - 15.03.2025 12:45","1618","0"
"15.03.2025 12:45 - 15.03.2025 13:00","1640","0"
"15.03.2025 13:00 - 15.03.2025 13:15","1597","0"
"15.03.2025 13:15 - 15.03.2025 13:30","1561","0"
"15.03.2025 13:30 - 15.03.2025 13:45","1520","0"
"15.03.2025 13:45 - 15.03.2025 14:00","1597","0"
"15.03.2025 14:00 - 15.03.2025 14:15","1535","0"
"15.03.2025 14:15 - 15.03.2025 14:30","1560","0"
"15.03.2025 14:30 - 15.03.2025 14:45","1533","0"
"15.03.2025 14:45 - 15.03.2025 15:00","1574","0"
"15.03.2025 15:00 - 15.03.2025 15:15","1647","0"
"15.03.2025 15:15 - 15.03.2025 15:30","1611","0"
"15.03.2025 15:30 - 15.03.2025 15:45","1704","0"
"15.03.2025 15:45 - 15.03.2025 16:00","1735","0"
"15.03.2025 16:00 - 15.03.2025 16:15","1667","0"
"15.03.2025 16:15 - 15.03.2025 16:30","1708","0"
"15.03.2025 16:30 - 15.03.2025 16:45","1849","0"
"15.03.2025 16:45 - 15.03.2025 17:00","1937","0"
"15.03.2025 17:00 - 15.03.2025 17:15","1889","0"
"15.03.2025 17:15 - 15.03.2025 17:30","1918","0"
