"Time (CET/CEST)","BZN|NO2 > BZN|NO1 [MW]","BZN|NO1 > BZN|NO2 [MW]"
"20.03.2025 14:00 - 20.03.2025 14:15","0","851"
"20.03.2025 14:15 - 20.03.2025 14:30","0","995"
"20.03.2025 14:30 - 20.03.2025 14:45","0","1341"
"20.03.2025 14:45 - 20.03.2025 15:00","0","1695"
"20.03.2025 15:00 - 20.03.2025 15:15","0","1174"
"20.03.2025 15:15 - 20.03.2025 15:30","0","1382"
"20.03.2025 15:30 - 20.03.2025 15:45","0","1268"
"20.03.2025 15:45 - 20.03.2025 16:00","0","1303"
"20.03.2025 16:00 - 20.03.2025 16:15","0","631"
"20.03.2025 16:15 - 20.03.2025 16:30","0","515"
"20.03.2025 16:30 - 20.03.2025 16:45","0","399"
"20.03.2025 16:45 - 20.03.2025 17:00","0","374"
"20.03.2025 17:00 - 20.03.2025 17:15","337","0"
"20.03.2025 17:15 - 20.03.2025 17:30","506","0"
"20.03.2025 17:30 - 20.03.2025 17:45","417","0"
"20.03.2025 17:45 - 20.03.2025 18:00","487","0"
"20.03.2025 18:00 - 20.03.2025 18:15","621","0"
"20.03.2025 18:15 - 20.03.2025 18:30","684","0"
"20.03.2025 18:30 - 20.03.2025 18:45","581","0"
"20.03.2025 18:45 - 20.03.2025 19:00","577","0"
"20.03.2025 19:00 - 20.03.2025 19:15","593","0"
"20.03.2025 19:15 - 20.03.2025 19:30","499","0"
"20.03.2025 19:30 - 20.03.2025 19:45","534","0"
"20.03.2025 19:45 - 20.03.2025 20:00","554","0"
"20.03.2025 20:00 - 20.03.2025 20:15","310","0"
"20.03.2025 20:15 - 20.03.2025 20:30","129","0"
"20.03.2025 20:30 - 20.03.2025 20:45","270","0"
"20.03.2025 20:45 - 20.03.2025 21:00","206","0"
"20.03.2025 21:00 - 20.03.2025 21:15","0","200"
"20.03.2025 21:15 - 20.03.2025 21:30","0","184"
"20.03.2025 21:30 - 20.03.2025 21:45","0","118"
"20.03.2025 21:45 - 20.03.2025 22:00","0","28"
"20.03.2025 22:00 - 20.03.2025 22:15","0","408"
"20.03.2025 22:15 - 20.03.2025 22:30","0","510"
"20.03.2025 22:30 - 20.03.2025 22:45","0","521"
"20.03.2025 22:45 - 20.03.2025 23:00","0","554"
"20.03.2025 23:00 - 20.03.2025 23:15","0","621"
"20.03.2025 23:15 - 20.03.2025 23:30","0","576"
"20.03.2025 23:30 - 20.03.2025 23:45","0","554"
"20.03.2025 23:45 - 21.03.2025 00:00","0","552"
