"Time (CET/CEST)","BZN|NO5 > BZN|NO1 [MW]","BZN|NO1 > BZN|NO5 [MW]"
"19.03.2025 21:30 - 19.03.2025 21:45","2190","0"
"19.03.2025 21:45 - 19.03.2025 22:00","2148","0"
"19.03.2025 22:00 - 19.03.2025 22:15","2164","0"
"19.03.2025 22:15 - 19.03.2025 22:30","2214","0"
"19.03.2025 22:30 - 19.03.2025 22:45","2178","0"
"19.03.2025 22:45 - 19.03.2025 23:00","2142","0"
"19.03.2025 23:00 - 19.03.2025 23:15","2304","0"
"19.03.2025 23:15 - 19.03.2025 23:30","2282","0"
"19.03.2025 23:30 - 19.03.2025 23:45","2365","0"
"19.03.2025 23:45 - 20.03.2025 00:00","2400","0"
