"Time (CET/CEST)","BZN|NO5 > BZN|NO1 [MW]","BZN|NO1 > BZN|NO5 [MW]"
"17.03.2025 00:00 - 17.03.2025 00:15","1851","0"
"17.03.2025 00:15 - 17.03.2025 00:30","1901","0"
"17.03.2025 00:30 - 17.03.2025 00:45","1887","0"
"17.03.2025 00:45 - 17.03.2025 01:00","1794","0"
"17.03.2025 01:00 - 17.03.2025 01:15","1756","0"
"17.03.2025 01:15 - 17.03.2025 01:30","1828","0"
"17.03.2025 01:30 - 17.03.2025 01:45","1859","0"
"17.03.2025 01:45 - 17.03.2025 02:00","1814","0"
"17.03.2025 02:00 - 17.03.2025 02:15","1870","0"
"17.03.2025 02:15 - 17.03.2025 02:30","1910","0"
"17.03.2025 02:30 - 17.03.2025 02:45","1904","0"
"17.03.2025 02:45 - 17.03.2025 03:00","1962","0"
"17.03.2025 03:00 - 17.03.2025 03:15","1898","0"
"17.03.2025 03:15 - 17.03.2025 03:30","1941","0"
"17.03.2025 03:30 - 17.03.2025 03:45","1914","0"
"17.03.2025 03:45 - 17.03.2025 04:00","1996","0"
"17.03.2025 04:00 - 17.03.2025 04:15","1997","0"
"17.03.2025 04:15 - 17.03.2025 04:30","1989","0"
"17.03.2025 04:30 - 17.03.2025 04:45","2047","0"
"17.03.2025 04:45 - 17.03.2025 05:00","2067","0"
"17.03.2025 05:00 - 17.03.2025 05:15","2064","0"
"17.03.2025 05:15 - 17.03.2025 05:30","2183","0"
"17.03.2025 05:30 - 17.03.2025 05:45","2428","0"
"17.03.2025 05:45 - 17.03.2025 06:00","2435","0"
"17.03.2025 06:00 - 17.03.2025 06:15","2411","0"
"17.03.2025 06:15 - 17.03.2025 06:30","2426","0"
"17.03.2025 06:30 - 17.03.2025 06:45","2621","0"
"17.03.2025 06:45 - 17.03.2025 07:00","2816","0"
"17.03.2025 07:00 - 17.03.2025 07:15","2741","0"
"17.03.2025 07:15 - 17.03.2025 07:30","2771","0"
"17.03.2025 07:30 - 17.03.2025 07:45","2769","0"
"17.03.2025 07:45 - 17.03.2025 08:00","2741","0"
"17.03.2025 08:00 - 17.03.2025 08:15","2634","0"
"17.03.2025 08:15 - 17.03.2025 08:30","2679","0"
"17.03.2025 08:30 - 17.03.2025 08:45","2660","0"
"17.03.2025 08:45 - 17.03.2025 09:00","2667","0"
"17.03.2025 09:00 - 17.03.2025 09:15","2482","0"
"17.03.2025 09:15 - 17.03.2025 09:30","2515","0"
"17.03.2025 09:30 - 17.03.2025 09:45","2443","0"
"17.03.2025 09:45 - 17.03.2025 10:00","2341","0"
"17.03.2025 10:00 - 17.03.2025 10:15","2187","0"
"17.03.2025 10:15 - 17.03.2025 10:30","2108","0"
"17.03.2025 10:30 - 17.03.2025 10:45","2027","0"
"17.03.2025 10:45 - 17.03.2025 11:00","1891","0"
"17.03.2025 11:00 - 17.03.2025 11:15","1592","0"
"17.03.2025 11:15 - 17.03.2025 11:30","1603","0"
"17.03.2025 11:30 - 17.03.2025 11:45","1523","0"
"17.03.2025 11:45 - 17.03.2025 12:00","1453","0"
"17.03.2025 12:00 - 17.03.2025 12:15","1223","0"
"17.03.2025 12:15 - 17.03.2025 12:30","1111","0"
"17.03.2025 12:30 - 17.03.2025 12:45","1045","0"
"17.03.2025 12:45 - 17.03.2025 13:00","1036","0"
"17.03.2025 13:00 - 17.03.2025 13:15","1220","0"
"17.03.2025 13:15 - 17.03.2025 13:30","1213","0"
"17.03.2025 13:30 - 17.03.2025 13:45","1172","0"
"17.03.2025 13:45 - 17.03.2025 14:00","1195","0"
"17.03.2025 14:00 - 17.03.2025 14:15","1468","0"
"17.03.2025 14:15 - 17.03.2025 14:30","1507","0"
"17.03.2025 14:30 - 17.03.2025 14:45","1501","0"
"17.03.2025 14:45 - 17.03.2025 15:00","1494","0"
"17.03.2025 15:00 - 17.03.2025 15:15","1619","0"
"17.03.2025 15:15 - 17.03.2025 15:30","1553","0"
"17.03.2025 15:30 - 17.03.2025 15:45","1460","0"
"17.03.2025 15:45 - 17.03.2025 16:00","1482","0"
"17.03.2025 16:00 - 17.03.2025 16:15","1599","0"
"17.03.2025 16:15 - 17.03.2025 16:30","1651","0"
"17.03.2025 16:30 - 17.03.2025 16:45","1670","0"
"17.03.2025 16:45 - 17.03.2025 17:00","1780","0"
"17.03.2025 17:00 - 17.03.2025 17:15","2063","0"
"17.03.2025 17:15 - 17.03.2025 17:30","2218","0"
"17.03.2025 17:30 - 17.03.2025 17:45","2297","0"
"17.03.2025 17:45 - 17.03.2025 18:00","2391","0"
"17.03.2025 18:00 - 17.03.2025 18:15","2351","0"
"17.03.2025 18:15 - 17.03.2025 18:30","2345","0"
"17.03.2025 18:30 - 17.03.2025 18:45","2296","0"
"17.03.2025 18:45 - 17.03.2025 19:00","2431","0"
"17.03.2025 19:00 - 17.03.2025 19:15","2393","0"
"17.03.2025 19:15 - 17.03.2025 19:30","2281","0"
"17.03.2025 19:30 - 17.03.2025 19:45","2214","0"
"17.03.2025 19:45 - 17.03.2025 20:00","2142","0"
"17.03.2025 20:00 - 17.03.2025 20:15","1986","0"
"17.03.2025 20:15 - 17.03.2025 20:30","1745","0"
"17.03.2025 20:30 - 17.03.2025 20:45","1597","0"
"17.03.2025 20:45 - 17.03.2025 21:00","1570","0"
"17.03.2025 21:00 - 17.03.2025 21:15","1617","0"
"17.03.2025 21:15 - 17.03.2025 21:30","1744","0"
"17.03.2025 21:30 - 17.03.2025 21:45","1705","0"
"17.03.2025 21:45 - 17.03.2025 22:00","1666","0"
"17.03.2025 22:00 - 17.03.2025 22:15","1770","0"
"17.03.2025 22:15 - 17.03.2025 22:30","1748","0"
"17.03.2025 22:30 - 17.03.2025 22:45","1631","0"
"17.03.2025 22:45 - 17.03.2025 23:00","1623","0"
"17.03.2025 23:00 - 17.03.2025 23:15","1611","0"
"17.03.2025 23:15 - 17.03.2025 23:30","1589","0"
"17.03.2025 23:30 - 17.03.2025 23:45","1574","0"
"17.03.2025 23:45 - 18.03.2025 00:00","1577","0"
