"Time (CET/CEST)","BZN|NO5 > BZN|NO1 [MW]","BZN|NO1 > BZN|NO5 [MW]"
"27.03.2025 18:15 - 27.03.2025 18:30","2575","0"
"27.03.2025 18:30 - 27.03.2025 18:45","2521","0"
"27.03.2025 18:45 - 27.03.2025 19:00","2486","0"
"27.03.2025 19:00 - 27.03.2025 19:15","2508","0"
"27.03.2025 19:15 - 27.03.2025 19:30","2462","0"
"27.03.2025 19:30 - 27.03.2025 19:45","2416","0"
"27.03.2025 19:45 - 27.03.2025 20:00","2397","0"
"27.03.2025 20:00 - 27.03.2025 20:15","2361","0"
"27.03.2025 20:15 - 27.03.2025 20:30","2377","0"
"27.03.2025 20:30 - 27.03.2025 20:45","2365","0"
"27.03.2025 20:45 - 27.03.2025 21:00","2283","0"
"27.03.2025 21:00 - 27.03.2025 21:15","2300","0"
"27.03.2025 21:15 - 27.03.2025 21:30","2331","0"
"27.03.2025 21:30 - 27.03.2025 21:45","2339","0"
"27.03.2025 21:45 - 27.03.2025 22:00","2292","0"
"27.03.2025 22:00 - 27.03.2025 22:15","2196","0"
"27.03.2025 22:15 - 27.03.2025 22:30","2172","0"
"27.03.2025 22:30 - 27.03.2025 22:45","2153","0"
"27.03.2025 22:45 - 27.03.2025 23:00","2023","0"
"27.03.2025 23:00 - 27.03.2025 23:15","1963","0"
"27.03.2025 23:15 - 27.03.2025 23:30","1864","0"
"27.03.2025 23:30 - 27.03.2025 23:45","1750","0"
"27.03.2025 23:45 - 28.03.2025 00:00","1711","0"
