"Time (CET/CEST)","BZN|NO2 > BZN|NO1 [MW]","BZN|NO1 > BZN|NO2 [MW]"
"27.03.2025 00:00 - 27.03.2025 00:15","0","1219"
"27.03.2025 00:15 - 27.03.2025 00:30","0","1324"
"27.03.2025 00:30 - 27.03.2025 00:45","0","1194"
"27.03.2025 00:45 - 27.03.2025 01:00","0","1237"
"27.03.2025 01:00 - 27.03.2025 01:15","0","1463"
"27.03.2025 01:15 - 27.03.2025 01:30","0","1559"
"27.03.2025 01:30 - 27.03.2025 01:45","0","1603"
"27.03.2025 01:45 - 27.03.2025 02:00","0","1644"
"27.03.2025 02:00 - 27.03.2025 02:15","0","1595"
"27.03.2025 02:15 - 27.03.2025 02:30","0","1633"
"27.03.2025 02:30 - 27.03.2025 02:45","0","1769"
"27.03.2025 02:45 - 27.03.2025 03:00","0","1748"
"27.03.2025 03:00 - 27.03.2025 03:15","0","1706"
"27.03.2025 03:15 - 27.03.2025 03:30","0","1622"
"27.03.2025 03:30 - 27.03.2025 03:45","0","1550"
"27.03.2025 03:45 - 27.03.2025 04:00","0","1522"
"27.03.2025 04:00 - 27.03.2025 04:15","0","1562"
"27.03.2025 04:15 - 27.03.2025 04:30","0","1570"
"27.03.2025 04:30 - 27.03.2025 04:45","0","1557"
"27.03.2025 04:45 - 27.03.2025 05:00","0","1538"
"27.03.2025 05:00 - 27.03.2025 05:15","0","1651"
"27.03.2025 05:15 - 27.03.2025 05:30","0","1693"
"27.03.2025 05:30 - 27.03.2025 05:45","0","1538"
"27.03.2025 05:45 - 27.03.2025 06:00","0","1398"
"27.03.2025 06:00 - 27.03.2025 06:15","0","953"
"27.03.2025 06:15 - 27.03.2025 06:30","0","895"
"27.03.2025 06:30 - 27.03.2025 06:45","0","885"
"27.03.2025 06:45 - 27.03.2025 07:00","0","890"
"27.03.2025 07:00 - 27.03.2025 07:15","0","504"
"27.03.2025 07:15 - 27.03.2025 07:30","0","252"
"27.03.2025 07:30 - 27.03.2025 07:45","0","227"
"27.03.2025 07:45 - 27.03.2025 08:00","0","405"
"27.03.2025 08:00 - 27.03.2025 08:15","0","462"
"27.03.2025 08:15 - 27.03.2025 08:30","0","456"
"27.03.2025 08:30 - 27.03.2025 08:45","0","489"
"27.03.2025 08:45 - 27.03.2025 09:00","0","306"
"27.03.2025 09:00 - 27.03.2025 09:15","0","822"
"27.03.2025 09:15 - 27.03.2025 09:30","0","663"
"27.03.2025 09:30 - 27.03.2025 09:45","0","428"
"27.03.2025 09:45 - 27.03.2025 10:00","0","326"
"27.03.2025 10:00 - 27.03.2025 10:15","0","571"
"27.03.2025 10:15 - 27.03.2025 10:30","0","451"
"27.03.2025 10:30 - 27.03.2025 10:45","0","299"
"27.03.2025 10:45 - 27.03.2025 11:00","0","201"
"27.03.2025 11:00 - 27.03.2025 11:15","0","800"
"27.03.2025 11:15 - 27.03.2025 11:30","0","587"
"27.03.2025 11:30 - 27.03.2025 11:45","0","362"
"27.03.2025 11:45 - 27.03.2025 12:00","0","274"
"27.03.2025 12:00 - 27.03.2025 12:15","0","927"
"27.03.2025 12:15 - 27.03.2025 12:30","0","818"
"27.03.2025 12:30 - 27.03.2025 12:45","0","711"
"27.03.2025 12:45 - 27.03.2025 13:00","0","706"
"27.03.2025 13:00 - 27.03.2025 13:15","0","641"
"27.03.2025 13:15 - 27.03.2025 13:30","0","776"
"27.03.2025 13:30 - 27.03.2025 13:45","0","762"
"27.03.2025 13:45 - 27.03.2025 14:00","0","857"
"27.03.2025 14:00 - 27.03.2025 14:15","0","892"
"27.03.2025 14:15 - 27.03.2025 14:30","0","940"
"27.03.2025 14:30 - 27.03.2025 14:45","0","1135"
"27.03.2025 14:45 - 27.03.2025 15:00","0","1228"
"27.03.2025 15:00 - 27.03.2025 15:15","0","903"
"27.03.2025 15:15 - 27.03.2025 15:30","0","1044"
"27.03.2025 15:30 - 27.03.2025 15:45","0","1172"
"27.03.2025 15:45 - 27.03.2025 16:00","0","1236"
"27.03.2025 16:00 - 27.03.2025 16:15","0","1192"
"27.03.2025 16:15 - 27.03.2025 16:30","0","1153"
"27.03.2025 16:30 - 27.03.2025 16:45","0","1084"
"27.03.2025 16:45 - 27.03.2025 17:00","0","1004"
"27.03.2025 17:00 - 27.03.2025 17:15","0","759"
"27.03.2025 17:15 - 27.03.2025 17:30","0","968"
"27.03.2025 17:30 - 27.03.2025 17:45","0","1054"
"27.03.2025 17:45 - 27.03.2025 18:00","0","1124"
"27.03.2025 18:00 - 27.03.2025 18:15","0","1082"
"27.03.2025 18:15 - 27.03.2025 18:30","0","1045"
"27.03.2025 18:30 - 27.03.2025 18:45","0","1147"
"27.03.2025 18:45 - 27.03.2025 19:00","0","1155"
"27.03.2025 19:00 - 27.03.2025 19:15","0","1001"
"27.03.2025 19:15 - 27.03.2025 19:30","0","905"
"27.03.2025 19:30 - 27.03.2025 19:45","0","961"
"27.03.2025 19:45 - 27.03.2025 20:00","0","1004"
"27.03.2025 20:00 - 27.03.2025 20:15","0","988"
"27.03.2025 20:15 - 27.03.2025 20:30","0","1086"
"27.03.2025 20:30 - 27.03.2025 20:45","0","1250"
"27.03.2025 20:45 - 27.03.2025 21:00","0","1424"
"27.03.2025 21:00 - 27.03.2025 21:15","0","1489"
"27.03.2025 21:15 - 27.03.2025 21:30","0","1451"
"27.03.2025 21:30 - 27.03.2025 21:45","0","1551"
"27.03.2025 21:45 - 27.03.2025 22:00","0","1575"
"27.03.2025 22:00 - 27.03.2025 22:15","0","1685"
"27.03.2025 22:15 - 27.03.2025 22:30","0","1663"
"27.03.2025 22:30 - 27.03.2025 22:45","0","1740"
"27.03.2025 22:45 - 27.03.2025 23:00","0","1792"
"27.03.2025 23:00 - 27.03.2025 23:15","0","1780"
"27.03.2025 23:15 - 27.03.2025 23:30","0","1866"
