"Time (CET/CEST)","BZN|NO5 > BZN|NO1 [MW]","BZN|NO1 > BZN|NO5 [MW]"
"05.03.2025 00:00 - 05.03.2025 00:15","1043","0"
"05.03.2025 00:15 - 05.03.2025 00:30","1040","0"
"05.03.2025 00:30 - 05.03.2025 00:45","999","0"
"05.03.2025 00:45 - 05.03.2025 01:00","842","0"
"05.03.2025 01:00 - 05.03.2025 01:15","902","0"
"05.03.2025 01:15 - 05.03.2025 01:30","863","0"
"05.03.2025 01:30 - 05.03.2025 01:45","814","0"
"05.03.2025 01:45 - 05.03.2025 02:00","816","0"
"05.03.2025 02:00 - 05.03.2025 02:15","828","0"
"05.03.2025 02:15 - 05.03.2025 02:30","844","0"
"05.03.2025 02:30 - 05.03.2025 02:45","838","0"
"05.03.2025 02:45 - 05.03.2025 03:00","813","0"
"05.03.2025 03:00 - 05.03.2025 03:15","786","0"
"05.03.2025 03:15 - 05.03.2025 03:30","817","0"
"05.03.2025 03:30 - 05.03.2025 03:45","887","0"
"05.03.2025 03:45 - 05.03.2025 04:00","949","0"
"05.03.2025 04:00 - 05.03.2025 04:15","802","0"
"05.03.2025 04:15 - 05.03.2025 04:30","768","0"
"05.03.2025 04:30 - 05.03.2025 04:45","759","0"
"05.03.2025 04:45 - 05.03.2025 05:00","751","0"
"05.03.2025 05:00 - 05.03.2025 05:15","729","0"
"05.03.2025 05:15 - 05.03.2025 05:30","776","0"
"05.03.2025 05:30 - 05.03.2025 05:45","862","0"
"05.03.2025 05:45 - 05.03.2025 06:00","1003","0"
"05.03.2025 06:00 - 05.03.2025 06:15","913","0"
"05.03.2025 06:15 - 05.03.2025 06:30","929","0"
"05.03.2025 06:30 - 05.03.2025 06:45","1058","0"
"05.03.2025 06:45 - 05.03.2025 07:00","1051","0"
"05.03.2025 07:00 - 05.03.2025 07:15","986","0"
"05.03.2025 07:15 - 05.03.2025 07:30","986","0"
"05.03.2025 07:30 - 05.03.2025 07:45","1069","0"
"05.03.2025 07:45 - 05.03.2025 08:00","1156","0"
"05.03.2025 08:00 - 05.03.2025 08:15","1150","0"
"05.03.2025 08:15 - 05.03.2025 08:30","1089","0"
"05.03.2025 08:30 - 05.03.2025 08:45","1105","0"
"05.03.2025 08:45 - 05.03.2025 09:00","1058","0"
"05.03.2025 09:00 - 05.03.2025 09:15","1001","0"
"05.03.2025 09:15 - 05.03.2025 09:30","978","0"
"05.03.2025 09:30 - 05.03.2025 09:45","985","0"
"05.03.2025 09:45 - 05.03.2025 10:00","983","0"
"05.03.2025 10:00 - 05.03.2025 10:15","778","0"
"05.03.2025 10:15 - 05.03.2025 10:30","771","0"
"05.03.2025 10:30 - 05.03.2025 10:45","736","0"
"05.03.2025 10:45 - 05.03.2025 11:00","692","0"
"05.03.2025 11:00 - 05.03.2025 11:15","493","0"
"05.03.2025 11:15 - 05.03.2025 11:30","413","0"
"05.03.2025 11:30 - 05.03.2025 11:45","438","0"
"05.03.2025 11:45 - 05.03.2025 12:00","476","0"
