"Time (CET/CEST)","BZN|NO5 > BZN|NO1 [MW]","BZN|NO1 > BZN|NO5 [MW]"
"02.03.2025 00:00 - 02.03.2025 00:15","1126","0"
"02.03.2025 00:15 - 02.03.2025 00:30","1119","0"
"02.03.2025 00:30 - 02.03.2025 00:45","1109","0"
"02.03.2025 00:45 - 02.03.2025 01:00","1140","0"
"02.03.2025 01:00 - 02.03.2025 01:15","1176","0"
"02.03.2025 01:15 - 02.03.2025 01:30","1166","0"
"02.03.2025 01:30 - 02.03.2025 01:45","1163","0"
"02.03.2025 01:45 - 02.03.2025 02:00","1152","0"
"02.03.2025 02:00 - 02.03.2025 02:15","1143","0"
"02.03.2025 02:15 - 02.03.2025 02:30","1140","0"
"02.03.2025 02:30 - 02.03.2025 02:45","1141","0"
"02.03.2025 02:45 - 02.03.2025 03:00","1131","0"
"02.03.2025 03:00 - 02.03.2025 03:15","1145","0"
"02.03.2025 03:15 - 02.03.2025 03:30","1142","0"
"02.03.2025 03:30 - 02.03.2025 03:45","1143","0"
"02.03.2025 03:45 - 02.03.2025 04:00","1135","0"
"02.03.2025 04:00 - 02.03.2025 04:15","1132","0"
"02.03.2025 04:15 - 02.03.2025 04:30","1133","0"
"02.03.2025 04:30 - 02.03.2025 04:45","1128","0"
"02.03.2025 04:45 - 02.03.2025 05:00","1130","0"
"02.03.2025 05:00 - 02.03.2025 05:15","1161","0"
"02.03.2025 05:15 - 02.03.2025 05:30","1169","0"
"02.03.2025 05:30 - 02.03.2025 05:45","1144","0"
"02.03.2025 05:45 - 02.03.2025 06:00","1154","0"
"02.03.2025 06:00 - 02.03.2025 06:15","1106","0"
"02.03.2025 06:15 - 02.03.2025 06:30","1039","0"
"02.03.2025 06:30 - 02.03.2025 06:45","1022","0"
"02.03.2025 06:45 - 02.03.2025 07:00","1001","0"
"02.03.2025 07:00 - 02.03.2025 07:15","1097","0"
"02.03.2025 07:15 - 02.03.2025 07:30","1129","0"
"02.03.2025 07:30 - 02.03.2025 07:45","1166","0"
"02.03.2025 07:45 - 02.03.2025 08:00","1186","0"
"02.03.2025 08:00 - 02.03.2025 08:15","1232","0"
"02.03.2025 08:15 - 02.03.2025 08:30","1224","0"
"02.03.2025 08:30 - 02.03.2025 08:45","1227","0"
"02.03.2025 08:45 - 02.03.2025 09:00","1228","0"
"02.03.2025 09:00 - 02.03.2025 09:15","1268","0"
"02.03.2025 09:15 - 02.03.2025 09:30","1296","0"
"02.03.2025 09:30 - 02.03.2025 09:45","1272","0"
"02.03.2025 09:45 - 02.03.2025 10:00","1237","0"
"02.03.2025 10:00 - 02.03.2025 10:15","1335","0"
"02.03.2025 10:15 - 02.03.2025 10:30","1341","0"
"02.03.2025 10:30 - 02.03.2025 10:45","1325","0"
"02.03.2025 10:45 - 02.03.2025 11:00","1178","0"
"02.03.2025 11:00 - 02.03.2025 11:15","1108","0"
"02.03.2025 11:15 - 02.03.2025 11:30","1046","0"
"02.03.2025 11:30 - 02.03.2025 11:45","1048","0"
"02.03.2025 11:45 - 02.03.2025 12:00","1024","0"
"02.03.2025 12:00 - 02.03.2025 12:15","1034","0"
"02.03.2025 12:15 - 02.03.2025 12:30","964","0"
"02.03.2025 12:30 - 02.03.2025 12:45","957","0"
"02.03.2025 12:45 - 02.03.2025 13:00","927","0"
"02.03.2025 13:00 - 02.03.2025 13:15","778","0"
"02.03.2025 13:15 - 02.03.2025 13:30","687","0"
"02.03.2025 13:30 - 02.03.2025 13:45","678","0"
"02.03.2025 13:45 - 02.03.2025 14:00","739","0"
"02.03.2025 14:00 - 02.03.2025 14:15","896","0"
"02.03.2025 14:15 - 02.03.2025 14:30","956","0"
"02.03.2025 14:30 - 02.03.2025 14:45","1008","0"
"02.03.2025 14:45 - 02.03.2025 15:00","1169","0"
"02.03.2025 15:00 - 02.03.2025 15:15","1349","0"
"02.03.2025 15:15 - 02.03.2025 15:30","1362","0"
"02.03.2025 15:30 - 02.03.2025 15:45","1306","0"
"02.03.2025 15:45 - 02.03.2025 16:00","1369","0"
"02.03.2025 16:00 - 02.03.2025 16:15","1500","0"
"02.03.2025 16:15 - 02.03.2025 16:30","1520","0"
"02.03.2025 16:30 - 02.03.2025 16:45","1568","0"
