"Time (CET/CEST)","BZN|NO3 > BZN|NO1 [MW]","BZN|NO1 > BZN|NO3 [MW]"
"11.03.2025 00:00 - 11.03.2025 00:15","320","0"
"11.03.2025 00:15 - 11.03.2025 00:30","317","0"
"11.03.2025 00:30 - 11.03.2025 00:45","312","0"
"11.03.2025 00:45 - 11.03.2025 01:00","305","0"
"11.03.2025 01:00 - 11.03.2025 01:15","304","0"
"11.03.2025 01:15 - 11.03.2025 01:30","305","0"
"11.03.2025 01:30 - 11.03.2025 01:45","309","0"
"11.03.2025 01:45 - 11.03.2025 02:00","317","0"
"11.03.2025 02:00 - 11.03.2025 02:15","321","0"
"11.03.2025 02:15 - 11.03.2025 02:30","325","0"
"11.03.2025 02:30 - 11.03.2025 02:45","328","0"
"11.03.2025 02:45 - 11.03.2025 03:00","329","0"
"11.03.2025 03:00 - 11.03.2025 03:15","312","0"
"11.03.2025 03:15 - 11.03.2025 03:30","314","0"
"11.03.2025 03:30 - 11.03.2025 03:45","317","0"
"11.03.2025 03:45 - 11.03.2025 04:00","305","0"
"11.03.2025 04:00 - 11.03.2025 04:15","315","0"
"11.03.2025 04:15 - 11.03.2025 04:30","317","0"
"11.03.2025 04:30 - 11.03.2025 04:45","335","0"
"11.03.2025 04:45 - 11.03.2025 05:00","332","0"
"11.03.2025 05:00 - 11.03.2025 05:15","312","0"
"11.03.2025 05:15 - 11.03.2025 05:30","302","0"
"11.03.2025 05:30 - 11.03.2025 05:45","318","0"
"11.03.2025 05:45 - 11.03.2025 06:00","322","0"
"11.03.2025 06:00 - 11.03.2025 06:15","246","0"
"11.03.2025 06:15 - 11.03.2025 06:30","241","0"
"11.03.2025 06:30 - 11.03.2025 06:45","239","0"
"11.03.2025 06:45 - 11.03.2025 07:00","239","0"
"11.03.2025 07:00 - 11.03.2025 07:15","259","0"
"11.03.2025 07:15 - 11.03.2025 07:30","227","0"
"11.03.2025 07:30 - 11.03.2025 07:45","224","0"
"11.03.2025 07:45 - 11.03.2025 08:00","237","0"
"11.03.2025 08:00 - 11.03.2025 08:15","215","0"
"11.03.2025 08:15 - 11.03.2025 08:30","209","0"
"11.03.2025 08:30 - 11.03.2025 08:45","207","0"
"11.03.2025 08:45 - 11.03.2025 09:00","194","0"
"11.03.2025 09:00 - 11.03.2025 09:15","185","0"
"11.03.2025 09:15 - 11.03.2025 09:30","193","0"
"11.03.2025 09:30 - 11.03.2025 09:45","196","0"
"11.03.2025 09:45 - 11.03.2025 10:00","202","0"
"11.03.2025 10:00 - 11.03.2025 10:15","188","0"
"11.03.2025 10:15 - 11.03.2025 10:30","167","0"
"11.03.2025 10:30 - 11.03.2025 10:45","48","0"
"11.03.2025 10:45 - 11.03.2025 11:00","35","0"
"11.03.2025 11:00 - 11.03.2025 11:15","32","0"
"11.03.2025 11:15 - 11.03.2025 11:30","31","0"
"11.03.2025 11:30 - 11.03.2025 11:45","35","0"
"11.03.2025 11:45 - 11.03.2025 12:00","49","0"
"11.03.2025 12:00 - 11.03.2025 12:15","135","0"
"11.03.2025 12:15 - 11.03.2025 12:30","149","0"
"11.03.2025 12:30 - 11.03.2025 12:45","160","0"
"11.03.2025 12:45 - 11.03.2025 13:00","150","0"
"11.03.2025 13:00 - 11.03.2025 13:15","129","0"
"11.03.2025 13:15 - 11.03.2025 13:30","109","0"
"11.03.2025 13:30 - 11.03.2025 13:45","150","0"
"11.03.2025 13:45 - 11.03.2025 14:00","181","0"
"11.03.2025 14:00 - 11.03.2025 14:15","175","0"
"11.03.2025 14:15 - 11.03.2025 14:30","78","0"
"11.03.2025 14:30 - 11.03.2025 14:45","49","0"
"11.03.2025 14:45 - 11.03.2025 15:00","22","0"
"11.03.2025 15:00 - 11.03.2025 15:15","74","0"
"11.03.2025 15:15 - 11.03.2025 15:30","122","0"
"11.03.2025 15:30 - 11.03.2025 15:45","112","0"
"11.03.2025 15:45 - 11.03.2025 16:00","163","0"
"11.03.2025 16:00 - 11.03.2025 16:15","181","0"
"11.03.2025 16:15 - 11.03.2025 16:30","183","0"
"11.03.2025 16:30 - 11.03.2025 16:45","165","0"
"11.03.2025 16:45 - 11.03.2025 17:00","172","0"
"11.03.2025 17:00 - 11.03.2025 17:15","190","0"
"11.03.2025 17:15 - 11.03.2025 17:30","186","0"
"11.03.2025 17:30 - 11.03.2025 17:45","181","0"
"11.03.2025 17:45 - 11.03.2025 18:00","169","0"
"11.03.2025 18:00 - 11.03.2025 18:15","104","0"
"11.03.2025 18:15 - 11.03.2025 18:30","101","0"
"11.03.2025 18:30 - 11.03.2025 18:45","116","0"
"11.03.2025 18:45 - 11.03.2025 19:00","131","0"
"11.03.2025 19:00 - 11.03.2025 19:15","134","0"
"11.03.2025 19:15 - 11.03.2025 19:30","140","0"
"11.03.2025 19:30 - 11.03.2025 19:45","120","0"
"11.03.2025 19:45 - 11.03.2025 20:00","112","0"
"11.03.2025 20:00 - 11.03.2025 20:15","99","0"
"11.03.2025 20:15 - 11.03.2025 20:30","130","0"
"11.03.2025 20:30 - 11.03.2025 20:45","143","0"
"11.03.2025 20:45 - 11.03.2025 21:00","143","0"
"11.03.2025 21:00 - 11.03.2025 21:15","128","0"
"11.03.2025 21:15 - 11.03.2025 21:30","111","0"
"11.03.2025 21:30 - 11.03.2025 21:45","93","0"
"11.03.2025 21:45 - 11.03.2025 22:00","122","0"
"11.03.2025 22:00 - 11.03.2025 22:15","134","0"
"11.03.2025 22:15 - 11.03.2025 22:30","132","0"
"11.03.2025 22:30 - 11.03.2025 22:45","140","0"
"11.03.2025 22:45 - 11.03.2025 23:00","146","0"
"11.03.2025 23:00 - 11.03.2025 23:15","154","0"
"11.03.2025 23:15 - 11.03.2025 23:30","144","0"
"11.03.2025 23:30 - 11.03.2025 23:45","171","0"
"11.03.2025 23:45 - 12.03.2025 00:00","181","0"
