"Time (CET/CEST)","BZN|NO2 > BZN|NO1 [MW]","BZN|NO1 > BZN|NO2 [MW]"
"03.03.2025 16:00 - 03.03.2025 16:15","0","1708"
"03.03.2025 16:15 - 03.03.2025 16:30","0","1691"
"03.03.2025 16:30 - 03.03.2025 16:45","0","1682"
"03.03.2025 16:45 - 03.03.2025 17:00","0","1661"
"03.03.2025 17:00 - 03.03.2025 17:15","0","1717"
"03.03.2025 17:15 - 03.03.2025 17:30","0","1619"
"03.03.2025 17:30 - 03.03.2025 17:45","0","1562"
"03.03.2025 17:45 - 03.03.2025 18:00","0","1528"
"03.03.2025 18:00 - 03.03.2025 18:15","0","1392"
"03.03.2025 18:15 - 03.03.2025 18:30","0","1409"
"03.03.2025 18:30 - 03.03.2025 18:45","0","1431"
"03.03.2025 18:45 - 03.03.2025 19:00","0","1490"
"03.03.2025 19:00 - 03.03.2025 19:15","0","1613"
"03.03.2025 19:15 - 03.03.2025 19:30","0","1671"
"03.03.2025 19:30 - 03.03.2025 19:45","0","1677"
"03.03.2025 19:45 - 03.03.2025 20:00","0","1721"
"03.03.2025 20:00 - 03.03.2025 20:15","0","1680"
"03.03.2025 20:15 - 03.03.2025 20:30","0","1652"
"03.03.2025 20:30 - 03.03.2025 20:45","0","1627"
"03.03.2025 20:45 - 03.03.2025 21:00","0","1899"
"03.03.2025 21:00 - 03.03.2025 21:15","0","1748"
"03.03.2025 21:15 - 03.03.2025 21:30","0","1711"
"03.03.2025 21:30 - 03.03.2025 21:45","0","1710"
"03.03.2025 21:45 - 03.03.2025 22:00","0","1661"
"03.03.2025 22:00 - 03.03.2025 22:15","0","1637"
"03.03.2025 22:15 - 03.03.2025 22:30","0","1665"
"03.03.2025 22:30 - 03.03.2025 22:45","0","1701"
"03.03.2025 22:45 - 03.03.2025 23:00","0","1702"
"03.03.2025 23:00 - 03.03.2025 23:15","0","1737"
"03.03.2025 23:15 - 03.03.2025 23:30","0","1777"
"03.03.2025 23:30 - 03.03.2025 23:45","0","1747"
"03.03.2025 23:45 - 04.03.2025 00:00","0","1791"
