"Time (CET/CEST)","BZN|NO2 > BZN|NO1 [MW]","BZN|NO1 > BZN|NO2 [MW]"
"25.03.2025 07:45 - 25.03.2025 08:00","358","0"
"25.03.2025 08:00 - 25.03.2025 08:15","449","0"
"25.03.2025 08:15 - 25.03.2025 08:30","378","0"
"25.03.2025 08:30 - 25.03.2025 08:45","288","0"
"25.03.2025 08:45 - 25.03.2025 09:00","240","0"
"25.03.2025 09:00 - 25.03.2025 09:15","132","0"
"25.03.2025 09:15 - 25.03.2025 09:30","118","0"
"25.03.2025 09:30 - 25.03.2025 09:45","164","0"
"25.03.2025 09:45 - 25.03.2025 10:00","122","0"
"25.03.2025 10:00 - 25.03.2025 10:15","0","139"
"25.03.2025 10:15 - 25.03.2025 10:30","0","220"
"25.03.2025 10:30 - 25.03.2025 10:45","0","228"
"25.03.2025 10:45 - 25.03.2025 11:00","0","135"
"25.03.2025 11:00 - 25.03.2025 11:15","0","248"
"25.03.2025 11:15 - 25.03.2025 11:30","0","391"
"25.03.2025 11:30 - 25.03.2025 11:45","0","367"
"25.03.2025 11:45 - 25.03.2025 12:00","0","81"
"25.03.2025 12:00 - 25.03.2025 12:15","0","159"
"25.03.2025 12:15 - 25.03.2025 12:30","0","63"
"25.03.2025 12:30 - 25.03.2025 12:45","0","13"
"25.03.2025 12:45 - 25.03.2025 13:00","0","4"
"25.03.2025 13:00 - 25.03.2025 13:15","0","177"
"25.03.2025 13:15 - 25.03.2025 13:30","0","27"
"25.03.2025 13:30 - 25.03.2025 13:45","103","0"
"25.03.2025 13:45 - 25.03.2025 14:00","128","0"
"25.03.2025 14:00 - 25.03.2025 14:15","192","0"
"25.03.2025 14:15 - 25.03.2025 14:30","0","133"
"25.03.2025 14:30 - 25.03.2025 14:45","0","427"
"25.03.2025 14:45 - 25.03.2025 15:00","0","324"
"25.03.2025 15:00 - 25.03.2025 15:15","0","128"
"25.03.2025 15:15 - 25.03.2025 15:30","0","119"
"25.03.2025 15:30 - 25.03.2025 15:45","0","73"
"25.03.2025 15:45 - 25.03.2025 16:00","0","108"
"25.03.2025 16:00 - 25.03.2025 16:15","0","300"
"25.03.2025 16:15 - 25.03.2025 16:30","0","237"
"25.03.2025 16:30 - 25.03.2025 16:45","0","286"
"25.03.2025 16:45 - 25.03.2025 17:00","0","324"
"25.03.2025 17:00 - 25.03.2025 17:15","312","0"
"25.03.2025 17:15 - 25.03.2025 17:30","413","0"
"25.03.2025 17:30 - 25.03.2025 17:45","450","0"
"25.03.2025 17:45 - 25.03.2025 18:00","388","0"
"25.03.2025 18:00 - 25.03.2025 18:15","804","0"
"25.03.2025 18:15 - 25.03.2025 18:30","907","0"
"25.03.2025 18:30 - 25.03.2025 18:45","904","0"
"25.03.2025 18:45 - 25.03.2025 19:00","937","0"
"25.03.2025 19:00 - 25.03.2025 19:15","423","0"
"25.03.2025 19:15 - 25.03.2025 19:30","302","0"
"25.03.2025 19:30 - 25.03.2025 19:45","241","0"
"25.03.2025 19:45 - 25.03.2025 20:00","181","0"
"25.03.2025 20:00 - 25.03.2025 20:15","0","67"
"25.03.2025 20:15 - 25.03.2025 20:30","0","92"
"25.03.2025 20:30 - 25.03.2025 20:45","0","196"
"25.03.2025 20:45 - 25.03.2025 21:00","0","129"
"25.03.2025 21:00 - 25.03.2025 21:15","0","176"
"25.03.2025 21:15 - 25.03.2025 21:30","0","157"
"25.03.2025 21:30 - 25.03.2025 21:45","0","59"
"25.03.2025 21:45 - 25.03.2025 22:00","0","164"
"25.03.2025 22:00 - 25.03.2025 22:15","0","477"
"25.03.2025 22:15 - 25.03.2025 22:30","0","660"
"25.03.2025 22:30 - 25.03.2025 22:45","0","690"
"25.03.2025 22:45 - 25.03.2025 23:00","0","699"
"25.03.2025 23:00 - 25.03.2025 23:15","0","778"
"25.03.2025 23:15 - 25.03.2025 23:30","0","816"
"25.03.2025 23:30 - 25.03.2025 23:45","0","905"
"25.03.2025 23:45 - 26.03.2025 00:00","0","925"
