"Time (CET/CEST)","BZN|NO3 > BZN|NO1 [MW]","BZN|NO1 > BZN|NO3 [MW]"
"16.03.2025 12:15 - 16.03.2025 12:30","252","0"
"16.03.2025 12:30 - 16.03.2025 12:45","261","0"
"16.03.2025 12:45 - 16.03.2025 13:00","248","0"
"16.03.2025 13:00 - 16.03.2025 13:15","201","0"
"16.03.2025 13:15 - 16.03.2025 13:30","200","0"
"16.03.2025 13:30 - 16.03.2025 13:45","226","0"
"16.03.2025 13:45 - 16.03.2025 14:00","244","0"
"16.03.2025 14:00 - 16.03.2025 14:15","200","0"
"16.03.2025 14:15 - 16.03.2025 14:30","192","0"
"16.03.2025 14:30 - 16.03.2025 14:45","204","0"
"16.03.2025 14:45 - 16.03.2025 15:00","207","0"
"16.03.2025 15:00 - 16.03.2025 15:15","160","0"
"16.03.2025 15:15 - 16.03.2025 15:30","162","0"
"16.03.2025 15:30 - 16.03.2025 15:45","161","0"
"16.03.2025 15:45 - 16.03.2025 16:00","146","0"
"16.03.2025 16:00 - 16.03.2025 16:15","108","0"
"16.03.2025 16:15 - 16.03.2025 16:30","78","0"
"16.03.2025 16:30 - 16.03.2025 16:45","123","0"
"16.03.2025 16:45 - 16.03.2025 17:00","151","0"
"16.03.2025 17:00 - 16.03.2025 17:15","128","0"
"16.03.2025 17:15 - 16.03.2025 17:30","155","0"
"16.03.2025 17:30 - 16.03.2025 17:45","176","0"
"16.03.2025 17:45 - 16.03.2025 18:00","178","0"
"16.03.2025 18:00 - 16.03.2025 18:15","163","0"
"16.03.2025 18:15 - 16.03.2025 18:30","159","0"
"16.03.2025 18:30 - 16.03.2025 18:45","156","0"
"16.03.2025 18:45 - 16.03.2025 19:00","159","0"
"16.03.2025 19:00 - 16.03.2025 19:15","171","0"
"16.03.2025 19:15 - 16.03.2025 19:30","153","0"
"16.03.2025 19:30 - 16.03.2025 19:45","146","0"
"16.03.2025 19:45 - 16.03.2025 20:00","166","0"
"16.03.2025 20:00 - 16.03.2025 20:15","195","0"
"16.03.2025 20:15 - 16.03.2025 20:30","203","0"
"16.03.2025 20:30 - 16.03.2025 20:45","197","0"
"16.03.2025 20:45 - 16.03.2025 21:00","197","0"
"16.03.2025 21:00 - 16.03.2025 21:15","219","0"
"16.03.2025 21:15 - 16.03.2025 21:30","224","0"
"16.03.2025 21:30 - 16.03.2025 21:45","208","0"
"16.03.2025 21:45 - 16.03.2025 22:00","201","0"
"16.03.2025 22:00 - 16.03.2025 22:15","200","0"
"16.03.2025 22:15 - 16.03.2025 22:30","213","0"
"16.03.2025 22:30 - 16.03.2025 22:45","242","0"
"16.03.2025 22:45 - 16.03.2025 23:00","254","0"
"16.03.2025 23:00 - 16.03.2025 23:15","244","0"
"16.03.2025 23:15 - 16.03.2025 23:30","254","0"
"16.03.2025 23:30 - 16.03.2025 23:45","280","0"
"16.03.2025 23:45 - 17.03.2025 00:00","291","0"
