"Time (CET/CEST)","BZN|NO3 > BZN|NO1 [MW]","BZN|NO1 > BZN|NO3 [MW]"
"18.03.2025 13:45 - 18.03.2025 14:00","299","0"
"18.03.2025 14:00 - 18.03.2025 14:15","218","0"
"18.03.2025 14:15 - 18.03.2025 14:30","156","0"
"18.03.2025 14:30 - 18.03.2025 14:45","203","0"
"18.03.2025 14:45 - 18.03.2025 15:00","218","0"
"18.03.2025 15:00 - 18.03.2025 15:15","201","0"
"18.03.2025 15:15 - 18.03.2025 15:30","199","0"
"18.03.2025 15:30 - 18.03.2025 15:45","202","0"
"18.03.2025 15:45 - 18.03.2025 16:00","172","0"
"18.03.2025 16:00 - 18.03.2025 16:15","134","0"
"18.03.2025 16:15 - 18.03.2025 16:30","139","0"
"18.03.2025 16:30 - 18.03.2025 16:45","141","0"
"18.03.2025 16:45 - 18.03.2025 17:00","160","0"
"18.03.2025 17:00 - 18.03.2025 17:15","147","0"
"18.03.2025 17:15 - 18.03.2025 17:30","151","0"
"18.03.2025 17:30 - 18.03.2025 17:45","145","0"
"18.03.2025 17:45 - 18.03.2025 18:00","140","0"
"18.03.2025 18:00 - 18.03.2025 18:15","149","0"
"18.03.2025 18:15 - 18.03.2025 18:30","160","0"
"18.03.2025 18:30 - 18.03.2025 18:45","132","0"
"18.03.2025 18:45 - 18.03.2025 19:00","150","0"
"18.03.2025 19:00 - 18.03.2025 19:15","198","0"
"18.03.2025 19:15 - 18.03.2025 19:30","210","0"
"18.03.2025 19:30 - 18.03.2025 19:45","201","0"
"18.03.2025 19:45 - 18.03.2025 20:00","194","0"
"18.03.2025 20:00 - 18.03.2025 20:15","178","0"
"18.03.2025 20:15 - 18.03.2025 20:30","189","0"
"18.03.2025 20:30 - 18.03.2025 20:45","220","0"
"18.03.2025 20:45 - 18.03.2025 21:00","202","0"
"18.03.2025 21:00 - 18.03.2025 21:15","237","0"
"18.03.2025 21:15 - 18.03.2025 21:30","240","0"
"18.03.2025 21:30 - 18.03.2025 21:45","237","0"
"18.03.2025 21:45 - 18.03.2025 22:00","221","0"
"18.03.2025 22:00 - 18.03.2025 22:15","218","0"
"18.03.2025 22:15 - 18.03.2025 22:30","218","0"
"18.03.2025 22:30 - 18.03.2025 22:45","243","0"
"18.03.2025 22:45 - 18.03.2025 23:00","230","0"
"18.03.2025 23:00 - 18.03.2025 23:15","233","0"
"18.03.2025 23:15 - 18.03.2025 23:30","237","0"
"18.03.2025 23:30 - 18.03.2025 23:45","246","0"
"18.03.2025 23:45 - 19.03.2025 00:00","249","0"
