"Time (CET/CEST)","BZN|NO3 > BZN|NO1 [MW]","BZN|NO1 > BZN|NO3 [MW]"
"02.03.2025 10:00 - 02.03.2025 10:15","297","0"
"02.03.2025 10:15 - 02.03.2025 10:30","289","0"
"02.03.2025 10:30 - 02.03.2025 10:45","284","0"
"02.03.2025 10:45 - 02.03.2025 11:00","284","0"
"02.03.2025 11:00 - 02.03.2025 11:15","267","0"
"02.03.2025 11:15 - 02.03.2025 11:30","285","0"
"02.03.2025 11:30 - 02.03.2025 11:45","272","0"
"02.03.2025 11:45 - 02.03.2025 12:00","272","0"
"02.03.2025 12:00 - 02.03.2025 12:15","289","0"
"02.03.2025 12:15 - 02.03.2025 12:30","314","0"
"02.03.2025 12:30 - 02.03.2025 12:45","302","0"
"02.03.2025 12:45 - 02.03.2025 13:00","297","0"
"02.03.2025 13:00 - 02.03.2025 13:15","279","0"
"02.03.2025 13:15 - 02.03.2025 13:30","289","0"
"02.03.2025 13:30 - 02.03.2025 13:45","283","0"
"02.03.2025 13:45 - 02.03.2025 14:00","281","0"
"02.03.2025 14:00 - 02.03.2025 14:15","291","0"
"02.03.2025 14:15 - 02.03.2025 14:30","279","0"
"02.03.2025 14:30 - 02.03.2025 14:45","280","0"
"02.03.2025 14:45 - 02.03.2025 15:00","289","0"
"02.03.2025 15:00 - 02.03.2025 15:15","309","0"
"02.03.2025 15:15 - 02.03.2025 15:30","347","0"
"02.03.2025 15:30 - 02.03.2025 15:45","387","0"
"02.03.2025 15:45 - 02.03.2025 16:00","380","0"
"02.03.2025 16:00 - 02.03.2025 16:15","407","0"
"02.03.2025 16:15 - 02.03.2025 16:30","415","0"
"02.03.2025 16:30 - 02.03.2025 16:45","407","0"
"02.03.2025 16:45 - 02.03.2025 17:00","415","0"
"02.03.2025 17:00 - 02.03.2025 17:15","396","0"
"02.03.2025 17:15 - 02.03.2025 17:30","395","0"
"02.03.2025 17:30 - 02.03.2025 17:45","402","0"
"02.03.2025 17:45 - 02.03.2025 18:00","402","0"
"02.03.2025 18:00 - 02.03.2025 18:15","403","0"
"02.03.2025 18:15 - 02.03.2025 18:30","421","0"
"02.03.2025 18:30 - 02.03.2025 18:45","471","0"
"02.03.2025 18:45 - 02.03.2025 19:00","480","0"
"02.03.2025 19:00 - 02.03.2025 19:15","445","0"
"02.03.2025 19:15 - 02.03.2025 19:30","440","0"
"02.03.2025 19:30 - 02.03.2025 19:45","401","0"
"02.03.2025 19:45 - 02.03.2025 20:00","395","0"
"02.03.2025 20:00 - 02.03.2025 20:15","394","0"
"02.03.2025 20:15 - 02.03.2025 20:30","347","0"
"02.03.2025 20:30 - 02.03.2025 20:45","339","0"
"02.03.2025 20:45 - 02.03.2025 21:00","362","0"
"02.03.2025 21:00 - 02.03.2025 21:15","401","0"
"02.03.2025 21:15 - 02.03.2025 21:30","409","0"
"02.03.2025 21:30 - 02.03.2025 21:45","415","0"
"02.03.2025 21:45 - 02.03.2025 22:00","420","0"
"02.03.2025 22:00 - 02.03.2025 22:15","429","0"
"02.03.2025 22:15 - 02.03.2025 22:30","394","0"
"02.03.2025 22:30 - 02.03.2025 22:45","370","0"
"02.03.2025 22:45 - 02.03.2025 23:00","350","0"
"02.03.2025 23:00 - 02.03.2025 23:15","354","0"
"02.03.2025 23:15 - 02.03.2025 23:30","328","0"
"02.03.2025 23:30 - 02.03.2025 23:45","306","0"
"02.03.2025 23:45 - 03.03.2025 00:00","299","0"
