"Time (CET/CEST)","BZN|NO2 > BZN|NO1 [MW]","BZN|NO1 > BZN|NO2 [MW]"
"19.03.2025 09:30 - 19.03.2025 09:45","0","440"
"19.03.2025 09:45 - 19.03.2025 10:00","0","467"
"19.03.2025 10:00 - 19.03.2025 10:15","0","863"
"19.03.2025 10:15 - 19.03.2025 10:30","0","756"
"19.03.2025 10:30 - 19.03.2025 10:45","0","446"
"19.03.2025 10:45 - 19.03.2025 11:00","0","411"
"19.03.2025 11:00 - 19.03.2025 11:15","0","818"
"19.03.2025 11:15 - 19.03.2025 11:30","0","851"
"19.03.2025 11:30 - 19.03.2025 11:45","0","825"
"19.03.2025 11:45 - 19.03.2025 12:00","0","851"
"19.03.2025 12:00 - 19.03.2025 12:15","0","811"
"19.03.2025 12:15 - 19.03.2025 12:30","0","752"
"19.03.2025 12:30 - 19.03.2025 12:45","0","738"
"19.03.2025 12:45 - 19.03.2025 13:00","0","745"
"19.03.2025 13:00 - 19.03.2025 13:15","0","670"
"19.03.2025 13:15 - 19.03.2025 13:30","0","683"
"19.03.2025 13:30 - 19.03.2025 13:45","0","695"
"19.03.2025 13:45 - 19.03.2025 14:00","0","753"
"19.03.2025 14:00 - 19.03.2025 14:15","0","878"
"19.03.2025 14:15 - 19.03.2025 14:30","0","770"
"19.03.2025 14:30 - 19.03.2025 14:45","0","763"
"19.03.2025 14:45 - 19.03.2025 15:00","0","988"
"19.03.2025 15:00 - 19.03.2025 15:15","0","433"
"19.03.2025 15:15 - 19.03.2025 15:30","0","794"
"19.03.2025 15:30 - 19.03.2025 15:45","0","850"
"19.03.2025 15:45 - 19.03.2025 16:00","0","860"
"19.03.2025 16:00 - 19.03.2025 16:15","19","0"
"19.03.2025 16:15 - 19.03.2025 16:30","82","0"
"19.03.2025 16:30 - 19.03.2025 16:45","0","35"
"19.03.2025 16:45 - 19.03.2025 17:00","0","24"
"19.03.2025 17:00 - 19.03.2025 17:15","250","0"
"19.03.2025 17:15 - 19.03.2025 17:30","260","0"
"19.03.2025 17:30 - 19.03.2025 17:45","195","0"
"19.03.2025 17:45 - 19.03.2025 18:00","128","0"
"19.03.2025 18:00 - 19.03.2025 18:15","312","0"
"19.03.2025 18:15 - 19.03.2025 18:30","420","0"
"19.03.2025 18:30 - 19.03.2025 18:45","338","0"
"19.03.2025 18:45 - 19.03.2025 19:00","316","0"
"19.03.2025 19:00 - 19.03.2025 19:15","40","0"
"19.03.2025 19:15 - 19.03.2025 19:30","0","38"
"19.03.2025 19:30 - 19.03.2025 19:45","1","0"
"19.03.2025 19:45 - 19.03.2025 20:00","70","0"
"19.03.2025 20:00 - 19.03.2025 20:15","0","179"
"19.03.2025 20:15 - 19.03.2025 20:30","0","170"
"19.03.2025 20:30 - 19.03.2025 20:45","0","216"
"19.03.2025 20:45 - 19.03.2025 21:00","0","288"
"19.03.2025 21:00 - 19.03.2025 21:15","0","612"
"19.03.2025 21:15 - 19.03.2025 21:30","0","592"
"19.03.2025 21:30 - 19.03.2025 21:45","0","575"
"19.03.2025 21:45 - 19.03.2025 22:00","0","534"
"19.03.2025 22:00 - 19.03.2025 22:15","0","676"
"19.03.2025 22:15 - 19.03.2025 22:30","0","646"
"19.03.2025 22:30 - 19.03.2025 22:45","0","689"
"19.03.2025 22:45 - 19.03.2025 23:00","0","688"
"19.03.2025 23:00 - 19.03.2025 23:15","0","1030"
"19.03.2025 23:15 - 19.03.2025 23:30","0","1024"
"19.03.2025 23:30 - 19.03.2025 23:45","0","934"
"19.03.2025 23:45 - 20.03.2025 00:00","0","939"
