"Time (CET/CEST)","BZN|NO5 > BZN|NO1 [MW]","BZN|NO1 > BZN|NO5 [MW]"
"23.03.2025 00:00 - 23.03.2025 00:15","380","0"
"23.03.2025 00:15 - 23.03.2025 00:30","378","0"
"23.03.2025 00:30 - 23.03.2025 00:45","468","0"
"23.03.2025 00:45 - 23.03.2025 01:00","414","0"
"23.03.2025 01:00 - 23.03.2025 01:15","340","0"
"23.03.2025 01:15 - 23.03.2025 01:30","329","0"
"23.03.2025 01:30 - 23.03.2025 01:45","365","0"
"23.03.2025 01:45 - 23.03.2025 02:00","389","0"
"23.03.2025 02:00 - 23.03.2025 02:15","441","0"
"23.03.2025 02:15 - 23.03.2025 02:30","472","0"
"23.03.2025 02:30 - 23.03.2025 02:45","498","0"
"23.03.2025 02:45 - 23.03.2025 03:00","494","0"
"23.03.2025 03:00 - 23.03.2025 03:15","498","0"
"23.03.2025 03:15 - 23.03.2025 03:30","448","0"
"23.03.2025 03:30 - 23.03.2025 03:45","470","0"
"23.03.2025 03:45 - 23.03.2025 04:00","471","0"
"23.03.2025 04:00 - 23.03.2025 04:15","584","0"
"23.03.2025 04:15 - 23.03.2025 04:30","571","0"
"23.03.2025 04:30 - 23.03.2025 04:45","579","0"
"23.03.2025 04:45 - 23.03.2025 05:00","580","0"
"23.03.2025 05:00 - 23.03.2025 05:15","535","0"
"23.03.2025 05:15 - 23.03.2025 05:30","516","0"
"23.03.2025 05:30 - 23.03.2025 05:45","488","0"
"23.03.2025 05:45 - 23.03.2025 06:00","495","0"
"23.03.2025 06:00 - 23.03.2025 06:15","413","0"
"23.03.2025 06:15 - 23.03.2025 06:30","411","0"
"23.03.2025 06:30 - 23.03.2025 06:45","448","0"
"23.03.2025 06:45 - 23.03.2025 07:00","500","0"
"23.03.2025 07:00 - 23.03.2025 07:15","407","0"
"23.03.2025 07:15 - 23.03.2025 07:30","365","0"
"23.03.2025 07:30 - 23.03.2025 07:45","448","0"
"23.03.2025 07:45 - 23.03.2025 08:00","506","0"
"23.03.2025 08:00 - 23.03.2025 08:15","431","0"
"23.03.2025 08:15 - 23.03.2025 08:30","488","0"
"23.03.2025 08:30 - 23.03.2025 08:45","493","0"
"23.03.2025 08:45 - 23.03.2025 09:00","519","0"
"23.03.2025 09:00 - 23.03.2025 09:15","428","0"
"23.03.2025 09:15 - 23.03.2025 09:30","399","0"
"23.03.2025 09:30 - 23.03.2025 09:45","398","0"
"23.03.2025 09:45 - 23.03.2025 10:00","351","0"
"23.03.2025 10:00 - 23.03.2025 10:15","359","0"
"23.03.2025 10:15 - 23.03.2025 10:30","325","0"
"23.03.2025 10:30 - 23.03.2025 10:45","311","0"
"23.03.2025 10:45 - 23.03.2025 11:00","288","0"
"23.03.2025 11:00 - 23.03.2025 11:15","284","0"
"23.03.2025 11:15 - 23.03.2025 11:30","237","0"
"23.03.2025 11:30 - 23.03.2025 11:45","212","0"
"23.03.2025 11:45 - 23.03.2025 12:00","173","0"
"23.03.2025 12:00 - 23.03.2025 12:15","184","0"
"23.03.2025 12:15 - 23.03.2025 12:30","218","0"
"23.03.2025 12:30 - 23.03.2025 12:45","216","0"
"23.03.2025 12:45 - 23.03.2025 13:00","229","0"
"23.03.2025 13:00 - 23.03.2025 13:15","285","0"
"23.03.2025 13:15 - 23.03.2025 13:30","326","0"
"23.03.2025 13:30 - 23.03.2025 13:45","254","0"
"23.03.2025 13:45 - 23.03.2025 14:00","277","0"
"23.03.2025 14:00 - 23.03.2025 14:15","237","0"
"23.03.2025 14:15 - 23.03.2025 14:30","304","0"
"23.03.2025 14:30 - 23.03.2025 14:45","382","0"
"23.03.2025 14:45 - 23.03.2025 15:00","443","0"
"23.03.2025 15:00 - 23.03.2025 15:15","492","0"
"23.03.2025 15:15 - 23.03.2025 15:30","611","0"
"23.03.2025 15:30 - 23.03.2025 15:45","686","0"
"23.03.2025 15:45 - 23.03.2025 16:00","790","0"
"23.03.2025 16:00 - 23.03.2025 16:15","718","0"
"23.03.2025 16:15 - 23.03.2025 16:30","792","0"
"23.03.2025 16:30 - 23.03.2025 16:45","913","0"
"23.03.2025 16:45 - 23.03.2025 17:00","1102","0"
"23.03.2025 17:00 - 23.03.2025 17:15","1392","0"
"23.03.2025 17:15 - 23.03.2025 17:30","1453","0"
"23.03.2025 17:30 - 23.03.2025 17:45","1493","0"
"23.03.2025 17:45 - 23.03.2025 18:00","1476","0"
"23.03.2025 18:00 - 23.03.2025 18:15","1425","0"
"23.03.2025 18:15 - 23.03.2025 18:30","1413","0"
"23.03.2025 18:30 - 23.03.2025 18:45","1403","0"
"23.03.2025 18:45 - 23.03.2025 19:00","1415","0"
"23.03.2025 19:00 - 23.03.2025 19:15","1480","0"
"23.03.2025 19:15 - 23.03.2025 19:30","1443","0"
"23.03.2025 19:30 - 23.03.2025 19:45","1427","0"
"23.03.2025 19:45 - 23.03.2025 20:00","1449","0"
"23.03.2025 20:00 - 23.03.2025 20:15","1544","0"
"23.03.2025 20:15 - 23.03.2025 20:30","1618","0"
"23.03.2025 20:30 - 23.03.2025 20:45","1641","0"
"23.03.2025 20:45 - 23.03.2025 21:00","1567","0"
"23.03.2025 21:00 - 23.03.2025 21:15","1601","0"
"23.03.2025 21:15 - 23.03.2025 21:30","1640","0"
"23.03.2025 21:30 - 23.03.2025 21:45","1602","0"
"23.03.2025 21:45 - 23.03.2025 22:00","1593","0"
"23.03.2025 22:00 - 23.03.2025 22:15","1665","0"
"23.03.2025 22:15 - 23.03.2025 22:30","1609","0"
"23.03.2025 22:30 - 23.03.2025 22:45","1554","0"
"23.03.2025 22:45 - 23.03.2025 23:00","1543","0"
"23.03.2025 23:00 - 23.03.2025 23:15","1498","0"
"23.03.2025 23:15 - 23.03.2025 23:30","1513","0"
