"Time (CET/CEST)","BZN|NO3 > BZN|NO1 [MW]","BZN|NO1 > BZN|NO3 [MW]"
"28.03.2025 09:45 - 28.03.2025 10:00","233","0"
"28.03.2025 10:00 - 28.03.2025 10:15","380","0"
"28.03.2025 10:15 - 28.03.2025 10:30","398","0"
"28.03.2025 10:30 - 28.03.2025 10:45","371","0"
"28.03.2025 10:45 - 28.03.2025 11:00","377","0"
"28.03.2025 11:00 - 28.03.2025 11:15","342","0"
"28.03.2025 11:15 - 28.03.2025 11:30","331","0"
"28.03.2025 11:30 - 28.03.2025 11:45","323","0"
"28.03.2025 11:45 - 28.03.2025 12:00","324","0"
"28.03.2025 12:00 - 28.03.2025 12:15","312","0"
"28.03.2025 12:15 - 28.03.2025 12:30","302","0"
"28.03.2025 12:30 - 28.03.2025 12:45","312","0"
"28.03.2025 12:45 - 28.03.2025 13:00","322","0"
"28.03.2025 13:00 - 28.03.2025 13:15","316","0"
"28.03.2025 13:15 - 28.03.2025 13:30","326","0"
"28.03.2025 13:30 - 28.03.2025 13:45","342","0"
"28.03.2025 13:45 - 28.03.2025 14:00","345","0"
"28.03.2025 14:00 - 28.03.2025 14:15","347","0"
"28.03.2025 14:15 - 28.03.2025 14:30","312","0"
"28.03.2025 14:30 - 28.03.2025 14:45","296","0"
"28.03.2025 14:45 - 28.03.2025 15:00","284","0"
"28.03.2025 15:00 - 28.03.2025 15:15","276","0"
"28.03.2025 15:15 - 28.03.2025 15:30","280","0"
"28.03.2025 15:30 - 28.03.2025 15:45","297","0"
"28.03.2025 15:45 - 28.03.2025 16:00","286","0"
"28.03.2025 16:00 - 28.03.2025 16:15","328","0"
"28.03.2025 16:15 - 28.03.2025 16:30","339","0"
"28.03.2025 16:30 - 28.03.2025 16:45","344","0"
"28.03.2025 16:45 - 28.03.2025 17:00","342","0"
"28.03.2025 17:00 - 28.03.2025 17:15","363","0"
"28.03.2025 17:15 - 28.03.2025 17:30","381","0"
"28.03.2025 17:30 - 28.03.2025 17:45","370","0"
"28.03.2025 17:45 - 28.03.2025 18:00","357","0"
"28.03.2025 18:00 - 28.03.2025 18:15","314","0"
"28.03.2025 18:15 - 28.03.2025 18:30","316","0"
"28.03.2025 18:30 - 28.03.2025 18:45","317","0"
"28.03.2025 18:45 - 28.03.2025 19:00","341","0"
"28.03.2025 19:00 - 28.03.2025 19:15","362","0"
"28.03.2025 19:15 - 28.03.2025 19:30","338","0"
"28.03.2025 19:30 - 28.03.2025 19:45","359","0"
"28.03.2025 19:45 - 28.03.2025 20:00","373","0"
"28.03.2025 20:00 - 28.03.2025 20:15","342","0"
"28.03.2025 20:15 - 28.03.2025 20:30","335","0"
"28.03.2025 20:30 - 28.03.2025 20:45","334","0"
"28.03.2025 20:45 - 28.03.2025 21:00","330","0"
"28.03.2025 21:00 - 28.03.2025 21:15","308","0"
"28.03.2025 21:15 - 28.03.2025 21:30","292","0"
"28.03.2025 21:30 - 28.03.2025 21:45","266","0"
"28.03.2025 21:45 - 28.03.2025 22:00","299","0"
"28.03.2025 22:00 - 28.03.2025 22:15","290","0"
"28.03.2025 22:15 - 28.03.2025 22:30","271","0"
"28.03.2025 22:30 - 28.03.2025 22:45","276","0"
"28.03.2025 22:45 - 28.03.2025 23:00","329","0"
"28.03.2025 23:00 - 28.03.2025 23:15","335","0"
"28.03.2025 23:15 - 28.03.2025 23:30","356","0"
"28.03.2025 23:30 - 28.03.2025 23:45","356","0"
"28.03.2025 23:45 - 29.03.2025 00:00","357","0"
