"Time (CET/CEST)","BZN|NO5 > BZN|NO1 [MW]","BZN|NO1 > BZN|NO5 [MW]"
"11.03.2025 11:30 - 11.03.2025 11:45","2955","0"
"11.03.2025 11:45 - 11.03.2025 12:00","2897","0"
"11.03.2025 12:00 - 11.03.2025 12:15","2520","0"
"11.03.2025 12:15 - 11.03.2025 12:30","2396","0"
"11.03.2025 12:30 - 11.03.2025 12:45","2349","0"
"11.03.2025 12:45 - 11.03.2025 13:00","2318","0"
"11.03.2025 13:00 - 11.03.2025 13:15","2366","0"
"11.03.2025 13:15 - 11.03.2025 13:30","2363","0"
"11.03.2025 13:30 - 11.03.2025 13:45","2347","0"
"11.03.2025 13:45 - 11.03.2025 14:00","2337","0"
"11.03.2025 14:00 - 11.03.2025 14:15","2313","0"
"11.03.2025 14:15 - 11.03.2025 14:30","2631","0"
"11.03.2025 14:30 - 11.03.2025 14:45","2731","0"
"11.03.2025 14:45 - 11.03.2025 15:00","2738","0"
"11.03.2025 15:00 - 11.03.2025 15:15","2868","0"
"11.03.2025 15:15 - 11.03.2025 15:30","2848","0"
"11.03.2025 15:30 - 11.03.2025 15:45","2958","0"
"11.03.2025 15:45 - 11.03.2025 16:00","2970","0"
"11.03.2025 16:00 - 11.03.2025 16:15","2843","0"
"11.03.2025 16:15 - 11.03.2025 16:30","2873","0"
"11.03.2025 16:30 - 11.03.2025 16:45","2888","0"
"11.03.2025 16:45 - 11.03.2025 17:00","2982","0"
"11.03.2025 17:00 - 11.03.2025 17:15","2758","0"
"11.03.2025 17:15 - 11.03.2025 17:30","2796","0"
"11.03.2025 17:30 - 11.03.2025 17:45","2804","0"
"11.03.2025 17:45 - 11.03.2025 18:00","2865","0"
"11.03.2025 18:00 - 11.03.2025 18:15","3193","0"
"11.03.2025 18:15 - 11.03.2025 18:30","3297","0"
"11.03.2025 18:30 - 11.03.2025 18:45","3220","0"
"11.03.2025 18:45 - 11.03.2025 19:00","3196","0"
"11.03.2025 19:00 - 11.03.2025 19:15","3232","0"
"11.03.2025 19:15 - 11.03.2025 19:30","3087","0"
"11.03.2025 19:30 - 11.03.2025 19:45","3056","0"
"11.03.2025 19:45 - 11.03.2025 20:00","2973","0"
"11.03.2025 20:00 - 11.03.2025 20:15","3246","0"
"11.03.2025 20:15 - 11.03.2025 20:30","3199","0"
"11.03.2025 20:30 - 11.03.2025 20:45","3042","0"
"11.03.2025 20:45 - 11.03.2025 21:00","2926","0"
"11.03.2025 21:00 - 11.03.2025 21:15","3030","0"
"11.03.2025 21:15 - 11.03.2025 21:30","3057","0"
"11.03.2025 21:30 - 11.03.2025 21:45","3043","0"
"11.03.2025 21:45 - 11.03.2025 22:00","2935","0"
"11.03.2025 22:00 - 11.03.2025 22:15","2993","0"
"11.03.2025 22:15 - 11.03.2025 22:30","2899","0"
"11.03.2025 22:30 - 11.03.2025 22:45","2793","0"
"11.03.2025 22:45 - 11.03.2025 23:00","2790","0"
"11.03.2025 23:00 - 11.03.2025 23:15","2780","0"
"11.03.2025 23:15 - 11.03.2025 23:30","2754","0"
"11.03.2025 23:30 - 11.03.2025 23:45","2632","0"
"11.03.2025 23:45 - 12.03.2025 00:00","2612","0"
