"Time (CET/CEST)","BZN|NO2 > BZN|NO1 [MW]","BZN|NO1 > BZN|NO2 [MW]"
"23.03.2025 21:30 - 23.03.2025 21:45","0","1023"
"23.03.2025 21:45 - 23.03.2025 22:00","0","990"
"23.03.2025 22:00 - 23.03.2025 22:15","0","1110"
"23.03.2025 22:15 - 23.03.2025 22:30","0","1229"
"23.03.2025 22:30 - 23.03.2025 22:45","0","1280"
"23.03.2025 22:45 - 23.03.2025 23:00","0","1293"
"23.03.2025 23:00 - 23.03.2025 23:15","0","1257"
"23.03.2025 23:15 - 23.03.2025 23:30","0","1267"
"23.03.2025 23:30 - 23.03.2025 23:45","0","1183"
"23.03.2025 23:45 - 24.03.2025 00:00","0","1140"
