"Time (CET/CEST)","BZN|NO2 > BZN|NO1 [MW]","BZN|NO1 > BZN|NO2 [MW]"
"11.03.2025 17:45 - 11.03.2025 18:00","1120","0"
"11.03.2025 18:00 - 11.03.2025 18:15","1067","0"
"11.03.2025 18:15 - 11.03.2025 18:30","1064","0"
"11.03.2025 18:30 - 11.03.2025 18:45","953","0"
"11.03.2025 18:45 - 11.03.2025 19:00","923","0"
"11.03.2025 19:00 - 11.03.2025 19:15","926","0"
"11.03.2025 19:15 - 11.03.2025 19:30","987","0"
"11.03.2025 19:30 - 11.03.2025 19:45","1056","0"
"11.03.2025 19:45 - 11.03.2025 20:00","1078","0"
"11.03.2025 20:00 - 11.03.2025 20:15","972","0"
"11.03.2025 20:15 - 11.03.2025 20:30","900","0"
"11.03.2025 20:30 - 11.03.2025 20:45","959","0"
"11.03.2025 20:45 - 11.03.2025 21:00","966","0"
"11.03.2025 21:00 - 11.03.2025 21:15","982","0"
"11.03.2025 21:15 - 11.03.2025 21:30","1019","0"
"11.03.2025 21:30 - 11.03.2025 21:45","1024","0"
"11.03.2025 21:45 - 11.03.2025 22:00","993","0"
"11.03.2025 22:00 - 11.03.2025 22:15","894","0"
"11.03.2025 22:15 - 11.03.2025 22:30","862","0"
"11.03.2025 22:30 - 11.03.2025 22:45","804","0"
"11.03.2025 22:45 - 11.03.2025 23:00","759","0"
"11.03.2025 23:00 - 11.03.2025 23:15","642","0"
"11.03.2025 23:15 - 11.03.2025 23:30","625","0"
"11.03.2025 23:30 - 11.03.2025 23:45","561","0"
"11.03.2025 23:45 - 12.03.2025 00:00","558","0"
