"Time (CET/CEST)","BZN|NO2 > BZN|NO1 [MW]","BZN|NO1 > BZN|NO2 [MW]"
"05.03.2025 20:15 - 05.03.2025 20:30","0","1130"
"05.03.2025 20:30 - 05.03.2025 20:45","0","1209"
"05.03.2025 20:45 - 05.03.2025 21:00","0","1247"
"05.03.2025 21:00 - 05.03.2025 21:15","0","1251"
"05.03.2025 21:15 - 05.03.2025 21:30","0","1244"
"05.03.2025 21:30 - 05.03.2025 21:45","0","1252"
"05.03.2025 21:45 - 05.03.2025 22:00","0","1254"
"05.03.2025 22:00 - 05.03.2025 22:15","0","1322"
"05.03.2025 22:15 - 05.03.2025 22:30","0","1401"
"05.03.2025 22:30 - 05.03.2025 22:45","0","1409"
"05.03.2025 22:45 - 05.03.2025 23:00","0","1426"
"05.03.2025 23:00 - 05.03.2025 23:15","0","1569"
"05.03.2025 23:15 - 05.03.2025 23:30","0","1532"
"05.03.2025 23:30 - 05.03.2025 23:45","0","1501"
"05.03.2025 23:45 - 06.03.2025 00:00","0","1459"
