"Time (CET/CEST)","BZN|NO2 > BZN|NO1 [MW]","BZN|NO1 > BZN|NO2 [MW]"
"15.03.2025 16:15 - 15.03.2025 16:30","0","822"
"15.03.2025 16:30 - 15.03.2025 16:45","0","848"
"15.03.2025 16:45 - 15.03.2025 17:00","0","905"
"15.03.2025 17:00 - 15.03.2025 17:15","0","647"
"15.03.2025 17:15 - 15.03.2025 17:30","0","494"
"15.03.2025 17:30 - 15.03.2025 17:45","0","373"
"15.03.2025 17:45 - 15.03.2025 18:00","0","310"
"15.03.2025 18:00 - 15.03.2025 18:15","0","183"
"15.03.2025 18:15 - 15.03.2025 18:30","0","222"
"15.03.2025 18:30 - 15.03.2025 18:45","0","163"
"15.03.2025 18:45 - 15.03.2025 19:00","0","103"
"15.03.2025 19:00 - 15.03.2025 19:15","0","193"
"15.03.2025 19:15 - 15.03.2025 19:30","0","262"
"15.03.2025 19:30 - 15.03.2025 19:45","0","249"
"15.03.2025 19:45 - 15.03.2025 20:00","0","176"
"15.03.2025 20:00 - 15.03.2025 20:15","0","385"
"15.03.2025 20:15 - 15.03.2025 20:30","0","515"
"15.03.2025 20:30 - 15.03.2025 20:45","0","500"
"15.03.2025 20:45 - 15.03.2025 21:00","0","448"
"15.03.2025 21:00 - 15.03.2025 21:15","0","569"
"15.03.2025 21:15 - 15.03.2025 21:30","0","569"
"15.03.2025 21:30 - 15.03.2025 21:45","0","570"
"15.03.2025 21:45 - 15.03.2025 22:00","0","595"
"15.03.2025 22:00 - 15.03.2025 22:15","0","822"
"15.03.2025 22:15 - 15.03.2025 22:30","0","914"
"15.03.2025 22:30 - 15.03.2025 22:45","0","892"
"15.03.2025 22:45 - 15.03.2025 23:00","0","901"
"15.03.2025 23:00 - 15.03.2025 23:15","0","976"
"15.03.2025 23:15 - 15.03.2025 23:30","0","1015"
"15.03.2025 23:30 - 15.03.2025 23:45","0","1177"
"15.03.2025 23:45 - 16.03.2025 00:00","0","1161"
