"Time (CET/CEST)","BZN|NO5 > BZN|NO1 [MW]","BZN|NO1 > BZN|NO5 [MW]"
"06.03.2025 00:00 - 06.03.2025 00:15","905","0"
"06.03.2025 00:15 - 06.03.2025 00:30","941","0"
"06.03.2025 00:30 - 06.03.2025 00:45","862","0"
"06.03.2025 00:45 - 06.03.2025 01:00","811","0"
"06.03.2025 01:00 - 06.03.2025 01:15","839","0"
"06.03.2025 01:15 - 06.03.2025 01:30","787","0"
"06.03.2025 01:30 - 06.03.2025 01:45","798","0"
"06.03.2025 01:45 - 06.03.2025 02:00","809","0"
"06.03.2025 02:00 - 06.03.2025 02:15","811","0"
"06.03.2025 02:15 - 06.03.2025 02:30","823","0"
"06.03.2025 02:30 - 06.03.2025 02:45","825","0"
"06.03.2025 02:45 - 06.03.2025 03:00","804","0"
"06.03.2025 03:00 - 06.03.2025 03:15","727","0"
"06.03.2025 03:15 - 06.03.2025 03:30","729","0"
"06.03.2025 03:30 - 06.03.2025 03:45","762","0"
"06.03.2025 03:45 - 06.03.2025 04:00","742","0"
"06.03.2025 04:00 - 06.03.2025 04:15","663","0"
"06.03.2025 04:15 - 06.03.2025 04:30","652","0"
"06.03.2025 04:30 - 06.03.2025 04:45","628","0"
"06.03.2025 04:45 - 06.03.2025 05:00","674","0"
"06.03.2025 05:00 - 06.03.2025 05:15","575","0"
"06.03.2025 05:15 - 06.03.2025 05:30","512","0"
"06.03.2025 05:30 - 06.03.2025 05:45","553","0"
"06.03.2025 05:45 - 06.03.2025 06:00","653","0"
"06.03.2025 06:00 - 06.03.2025 06:15","881","0"
"06.03.2025 06:15 - 06.03.2025 06:30","992","0"
"06.03.2025 06:30 - 06.03.2025 06:45","1034","0"
"06.03.2025 06:45 - 06.03.2025 07:00","1136","0"
"06.03.2025 07:00 - 06.03.2025 07:15","1356","0"
"06.03.2025 07:15 - 06.03.2025 07:30","1508","0"
"06.03.2025 07:30 - 06.03.2025 07:45","1613","0"
"06.03.2025 07:45 - 06.03.2025 08:00","1644","0"
"06.03.2025 08:00 - 06.03.2025 08:15","1547","0"
"06.03.2025 08:15 - 06.03.2025 08:30","1450","0"
"06.03.2025 08:30 - 06.03.2025 08:45","1427","0"
"06.03.2025 08:45 - 06.03.2025 09:00","1350","0"
"06.03.2025 09:00 - 06.03.2025 09:15","1116","0"
"06.03.2025 09:15 - 06.03.2025 09:30","1026","0"
"06.03.2025 09:30 - 06.03.2025 09:45","978","0"
"06.03.2025 09:45 - 06.03.2025 10:00","930","0"
