"Time (CET/CEST)","BZN|NO3 > BZN|NO1 [MW]","BZN|NO1 > BZN|NO3 [MW]"
"14.03.2025 19:30 - 14.03.2025 19:45","185","0"
"14.03.2025 19:45 - 14.03.2025 20:00","183","0"
"14.03.2025 20:00 - 14.03.2025 20:15","174","0"
"14.03.2025 20:15 - 14.03.2025 20:30","181","0"
"14.03.2025 20:30 - 14.03.2025 20:45","179","0"
"14.03.2025 20:45 - 14.03.2025 21:00","164","0"
"14.03.2025 21:00 - 14.03.2025 21:15","225","0"
"14.03.2025 21:15 - 14.03.2025 21:30","236","0"
"14.03.2025 21:30 - 14.03.2025 21:45","231","0"
"14.03.2025 21:45 - 14.03.2025 22:00","221","0"
"14.03.2025 22:00 - 14.03.2025 22:15","229","0"
"14.03.2025 22:15 - 14.03.2025 22:30","223","0"
"14.03.2025 22:30 - 14.03.2025 22:45","230","0"
"14.03.2025 22:45 - 14.03.2025 23:00","230","0"
"14.03.2025 23:00 - 14.03.2025 23:15","201","0"
"14.03.2025 23:15 - 14.03.2025 23:30","190","0"
"14.03.2025 23:30 - 14.03.2025 23:45","189","0"
"14.03.2025 23:45 - 15.03.2025 00:00","190","0"
