"Time (CET/CEST)","BZN|NO3 > BZN|NO1 [MW]","BZN|NO1 > BZN|NO3 [MW]"
"19.03.2025 00:00 - 19.03.2025 00:15","268","0"
"19.03.2025 00:15 - 19.03.2025 00:30","269","0"
"19.03.2025 00:30 - 19.03.2025 00:45","235","0"
"19.03.2025 00:45 - 19.03.2025 01:00","234","0"
"19.03.2025 01:00 - 19.03.2025 01:15","248","0"
"19.03.2025 01:15 - 19.03.2025 01:30","217","0"
"19.03.2025 01:30 - 19.03.2025 01:45","229","0"
"19.03.2025 01:45 - 19.03.2025 02:00","248","0"
"19.03.2025 02:00 - 19.03.2025 02:15","247","0"
"19.03.2025 02:15 - 19.03.2025 02:30","244","0"
"19.03.2025 02:30 - 19.03.2025 02:45","243","0"
"19.03.2025 02:45 - 19.03.2025 03:00","246","0"
"19.03.2025 03:00 - 19.03.2025 03:15","271","0"
"19.03.2025 03:15 - 19.03.2025 03:30","301","0"
"19.03.2025 03:30 - 19.03.2025 03:45","285","0"
"19.03.2025 03:45 - 19.03.2025 04:00","256","0"
"19.03.2025 04:00 - 19.03.2025 04:15","249","0"
"19.03.2025 04:15 - 19.03.2025 04:30","270","0"
"19.03.2025 04:30 - 19.03.2025 04:45","259","0"
"19.03.2025 04:45 - 19.03.2025 05:00","262","0"
"19.03.2025 05:00 - 19.03.2025 05:15","234","0"
"19.03.2025 05:15 - 19.03.2025 05:30","245","0"
"19.03.2025 05:30 - 19.03.2025 05:45","257","0"
"19.03.2025 05:45 - 19.03.2025 06:00","270","0"
"19.03.2025 06:00 - 19.03.2025 06:15","269","0"
"19.03.2025 06:15 - 19.03.2025 06:30","272","0"
"19.03.2025 06:30 - 19.03.2025 06:45","293","0"
"19.03.2025 06:45 - 19.03.2025 07:00","330","0"
"19.03.2025 07:00 - 19.03.2025 07:15","232","0"
"19.03.2025 07:15 - 19.03.2025 07:30","251","0"
"19.03.2025 07:30 - 19.03.2025 07:45","260","0"
"19.03.2025 07:45 - 19.03.2025 08:00","244","0"
"19.03.2025 08:00 - 19.03.2025 08:15","244","0"
"19.03.2025 08:15 - 19.03.2025 08:30","230","0"
"19.03.2025 08:30 - 19.03.2025 08:45","213","0"
"19.03.2025 08:45 - 19.03.2025 09:00","210","0"
"19.03.2025 09:00 - 19.03.2025 09:15","207","0"
"19.03.2025 09:15 - 19.03.2025 09:30","175","0"
"19.03.2025 09:30 - 19.03.2025 09:45","175","0"
"19.03.2025 09:45 - 19.03.2025 10:00","205","0"
"19.03.2025 10:00 - 19.03.2025 10:15","282","0"
"19.03.2025 10:15 - 19.03.2025 10:30","265","0"
"19.03.2025 10:30 - 19.03.2025 10:45","233","0"
"19.03.2025 10:45 - 19.03.2025 11:00","219","0"
"19.03.2025 11:00 - 19.03.2025 11:15","259","0"
"19.03.2025 11:15 - 19.03.2025 11:30","251","0"
"19.03.2025 11:30 - 19.03.2025 11:45","250","0"
"19.03.2025 11:45 - 19.03.2025 12:00","270","0"
"19.03.2025 12:00 - 19.03.2025 12:15","291","0"
"19.03.2025 12:15 - 19.03.2025 12:30","296","0"
"19.03.2025 12:30 - 19.03.2025 12:45","290","0"
"19.03.2025 12:45 - 19.03.2025 13:00","288","0"
"19.03.2025 13:00 - 19.03.2025 13:15","278","0"
"19.03.2025 13:15 - 19.03.2025 13:30","272","0"
"19.03.2025 13:30 - 19.03.2025 13:45","271","0"
"19.03.2025 13:45 - 19.03.2025 14:00","266","0"
"19.03.2025 14:00 - 19.03.2025 14:15","251","0"
"19.03.2025 14:15 - 19.03.2025 14:30","233","0"
