"Time (CET/CEST)","BZN|NO5 > BZN|NO1 [MW]","BZN|NO1 > BZN|NO5 [MW]"
"16.03.2025 00:00 - 16.03.2025 00:15","1506","0"
"16.03.2025 00:15 - 16.03.2025 00:30","1531","0"
"16.03.2025 00:30 - 16.03.2025 00:45","1502","0"
"16.03.2025 00:45 - 16.03.2025 01:00","1457","0"
"16.03.2025 01:00 - 16.03.2025 01:15","1470","0"
"16.03.2025 01:15 - 16.03.2025 01:30","1492","0"
"16.03.2025 01:30 - 16.03.2025 01:45","1479","0"
"16.03.2025 01:45 - 16.03.2025 02:00","1446","0"
"16.03.2025 02:00 - 16.03.2025 02:15","1424","0"
"16.03.2025 02:15 - 16.03.2025 02:30","1428","0"
"16.03.2025 02:30 - 16.03.2025 02:45","1403","0"
"16.03.2025 02:45 - 16.03.2025 03:00","1427","0"
"16.03.2025 03:00 - 16.03.2025 03:15","1501","0"
"16.03.2025 03:15 - 16.03.2025 03:30","1509","0"
"16.03.2025 03:30 - 16.03.2025 03:45","1519","0"
"16.03.2025 03:45 - 16.03.2025 04:00","1550","0"
"16.03.2025 04:00 - 16.03.2025 04:15","1537","0"
"16.03.2025 04:15 - 16.03.2025 04:30","1426","0"
"16.03.2025 04:30 - 16.03.2025 04:45","1422","0"
"16.03.2025 04:45 - 16.03.2025 05:00","1496","0"
"16.03.2025 05:00 - 16.03.2025 05:15","1590","0"
"16.03.2025 05:15 - 16.03.2025 05:30","1541","0"
"16.03.2025 05:30 - 16.03.2025 05:45","1543","0"
"16.03.2025 05:45 - 16.03.2025 06:00","1543","0"
"16.03.2025 06:00 - 16.03.2025 06:15","1552","0"
"16.03.2025 06:15 - 16.03.2025 06:30","1626","0"
"16.03.2025 06:30 - 16.03.2025 06:45","1768","0"
"16.03.2025 06:45 - 16.03.2025 07:00","1726","0"
"16.03.2025 07:00 - 16.03.2025 07:15","1810","0"
"16.03.2025 07:15 - 16.03.2025 07:30","1814","0"
"16.03.2025 07:30 - 16.03.2025 07:45","1795","0"
"16.03.2025 07:45 - 16.03.2025 08:00","1685","0"
"16.03.2025 08:00 - 16.03.2025 08:15","1364","0"
"16.03.2025 08:15 - 16.03.2025 08:30","1389","0"
"16.03.2025 08:30 - 16.03.2025 08:45","1465","0"
"16.03.2025 08:45 - 16.03.2025 09:00","1422","0"
"16.03.2025 09:00 - 16.03.2025 09:15","1176","0"
"16.03.2025 09:15 - 16.03.2025 09:30","1148","0"
"16.03.2025 09:30 - 16.03.2025 09:45","1165","0"
"16.03.2025 09:45 - 16.03.2025 10:00","1103","0"
"16.03.2025 10:00 - 16.03.2025 10:15","753","0"
"16.03.2025 10:15 - 16.03.2025 10:30","660","0"
"16.03.2025 10:30 - 16.03.2025 10:45","664","0"
"16.03.2025 10:45 - 16.03.2025 11:00","687","0"
"16.03.2025 11:00 - 16.03.2025 11:15","465","0"
"16.03.2025 11:15 - 16.03.2025 11:30","411","0"
"16.03.2025 11:30 - 16.03.2025 11:45","515","0"
"16.03.2025 11:45 - 16.03.2025 12:00","491","0"
"16.03.2025 12:00 - 16.03.2025 12:15","209","0"
"16.03.2025 12:15 - 16.03.2025 12:30","280","0"
"16.03.2025 12:30 - 16.03.2025 12:45","208","0"
"16.03.2025 12:45 - 16.03.2025 13:00","342","0"
"16.03.2025 13:00 - 16.03.2025 13:15","504","0"
"16.03.2025 13:15 - 16.03.2025 13:30","540","0"
"16.03.2025 13:30 - 16.03.2025 13:45","512","0"
"16.03.2025 13:45 - 16.03.2025 14:00","536","0"
"16.03.2025 14:00 - 16.03.2025 14:15","631","0"
"16.03.2025 14:15 - 16.03.2025 14:30","723","0"
"16.03.2025 14:30 - 16.03.2025 14:45","647","0"
"16.03.2025 14:45 - 16.03.2025 15:00","780","0"
"16.03.2025 15:00 - 16.03.2025 15:15","1075","0"
"16.03.2025 15:15 - 16.03.2025 15:30","1139","0"
"16.03.2025 15:30 - 16.03.2025 15:45","1165","0"
"16.03.2025 15:45 - 16.03.2025 16:00","1256","0"
"16.03.2025 16:00 - 16.03.2025 16:15","1621","0"
"16.03.2025 16:15 - 16.03.2025 16:30","1844","0"
