"Time (CET/CEST)","BZN|NO2 > BZN|NO1 [MW]","BZN|NO1 > BZN|NO2 [MW]"
"24.03.2025 18:00 - 24.03.2025 18:15","647","0"
"24.03.2025 18:15 - 24.03.2025 18:30","710","0"
"24.03.2025 18:30 - 24.03.2025 18:45","721","0"
"24.03.2025 18:45 - 24.03.2025 19:00","739","0"
"24.03.2025 19:00 - 24.03.2025 19:15","716","0"
"24.03.2025 19:15 - 24.03.2025 19:30","684","0"
"24.03.2025 19:30 - 24.03.2025 19:45","673","0"
"24.03.2025 19:45 - 24.03.2025 20:00","681","0"
"24.03.2025 20:00 - 24.03.2025 20:15","138","0"
"24.03.2025 20:15 - 24.03.2025 20:30","96","0"
"24.03.2025 20:30 - 24.03.2025 20:45","242","0"
"24.03.2025 20:45 - 24.03.2025 21:00","267","0"
"24.03.2025 21:00 - 24.03.2025 21:15","0","497"
"24.03.2025 21:15 - 24.03.2025 21:30","0","451"
"24.03.2025 21:30 - 24.03.2025 21:45","0","388"
"24.03.2025 21:45 - 24.03.2025 22:00","0","505"
"24.03.2025 22:00 - 24.03.2025 22:15","0","780"
"24.03.2025 22:15 - 24.03.2025 22:30","0","838"
"24.03.2025 22:30 - 24.03.2025 22:45","0","890"
"24.03.2025 22:45 - 24.03.2025 23:00","0","931"
"24.03.2025 23:00 - 24.03.2025 23:15","0","1347"
"24.03.2025 23:15 - 24.03.2025 23:30","0","1334"
"24.03.2025 23:30 - 24.03.2025 23:45","0","1378"
"24.03.2025 23:45 - 25.03.2025 00:00","0","1353"
