"Time (CET/CEST)","BZN|NO5 > BZN|NO1 [MW]","BZN|NO1 > BZN|NO5 [MW]"
"26.03.2025 00:00 - 26.03.2025 00:15","2018","0"
"26.03.2025 00:15 - 26.03.2025 00:30","2029","0"
"26.03.2025 00:30 - 26.03.2025 00:45","1976","0"
"26.03.2025 00:45 - 26.03.2025 01:00","1905","0"
"26.03.2025 01:00 - 26.03.2025 01:15","1943","0"
"26.03.2025 01:15 - 26.03.2025 01:30","1963","0"
"26.03.2025 01:30 - 26.03.2025 01:45","1917","0"
"26.03.2025 01:45 - 26.03.2025 02:00","1881","0"
"26.03.2025 02:00 - 26.03.2025 02:15","1939","0"
"26.03.2025 02:15 - 26.03.2025 02:30","1953","0"
"26.03.2025 02:30 - 26.03.2025 02:45","1951","0"
"26.03.2025 02:45 - 26.03.2025 03:00","1967","0"
"26.03.2025 03:00 - 26.03.2025 03:15","1907","0"
"26.03.2025 03:15 - 26.03.2025 03:30","1893","0"
"26.03.2025 03:30 - 26.03.2025 03:45","1883","0"
"26.03.2025 03:45 - 26.03.2025 04:00","1867","0"
"26.03.2025 04:00 - 26.03.2025 04:15","1853","0"
"26.03.2025 04:15 - 26.03.2025 04:30","1946","0"
"26.03.2025 04:30 - 26.03.2025 04:45","1936","0"
"26.03.2025 04:45 - 26.03.2025 05:00","1904","0"
"26.03.2025 05:00 - 26.03.2025 05:15","1793","0"
"26.03.2025 05:15 - 26.03.2025 05:30","1758","0"
"26.03.2025 05:30 - 26.03.2025 05:45","1826","0"
"26.03.2025 05:45 - 26.03.2025 06:00","1852","0"
"26.03.2025 06:00 - 26.03.2025 06:15","1832","0"
"26.03.2025 06:15 - 26.03.2025 06:30","1908","0"
"26.03.2025 06:30 - 26.03.2025 06:45","2023","0"
"26.03.2025 06:45 - 26.03.2025 07:00","2226","0"
"26.03.2025 07:00 - 26.03.2025 07:15","2539","0"
"26.03.2025 07:15 - 26.03.2025 07:30","2540","0"
"26.03.2025 07:30 - 26.03.2025 07:45","2529","0"
"26.03.2025 07:45 - 26.03.2025 08:00","2536","0"
"26.03.2025 08:00 - 26.03.2025 08:15","2397","0"
"26.03.2025 08:15 - 26.03.2025 08:30","2398","0"
"26.03.2025 08:30 - 26.03.2025 08:45","2355","0"
"26.03.2025 08:45 - 26.03.2025 09:00","2320","0"
"26.03.2025 09:00 - 26.03.2025 09:15","2097","0"
"26.03.2025 09:15 - 26.03.2025 09:30","2025","0"
"26.03.2025 09:30 - 26.03.2025 09:45","2055","0"
"26.03.2025 09:45 - 26.03.2025 10:00","1980","0"
"26.03.2025 10:00 - 26.03.2025 10:15","2007","0"
"26.03.2025 10:15 - 26.03.2025 10:30","2062","0"
"26.03.2025 10:30 - 26.03.2025 10:45","2049","0"
"26.03.2025 10:45 - 26.03.2025 11:00","1993","0"
"26.03.2025 11:00 - 26.03.2025 11:15","2116","0"
"26.03.2025 11:15 - 26.03.2025 11:30","2065","0"
"26.03.2025 11:30 - 26.03.2025 11:45","2012","0"
"26.03.2025 11:45 - 26.03.2025 12:00","1947","0"
"26.03.2025 12:00 - 26.03.2025 12:15","1976","0"
"26.03.2025 12:15 - 26.03.2025 12:30","1975","0"
"26.03.2025 12:30 - 26.03.2025 12:45","1956","0"
"26.03.2025 12:45 - 26.03.2025 13:00","1904","0"
"26.03.2025 13:00 - 26.03.2025 13:15","1996","0"
"26.03.2025 13:15 - 26.03.2025 13:30","1987","0"
"26.03.2025 13:30 - 26.03.2025 13:45","1990","0"
"26.03.2025 13:45 - 26.03.2025 14:00","2026","0"
"26.03.2025 14:00 - 26.03.2025 14:15","2060","0"
"26.03.2025 14:15 - 26.03.2025 14:30","2056","0"
"26.03.2025 14:30 - 26.03.2025 14:45","1943","0"
"26.03.2025 14:45 - 26.03.2025 15:00","1943","0"
"26.03.2025 15:00 - 26.03.2025 15:15","1971","0"
"26.03.2025 15:15 - 26.03.2025 15:30","2015","0"
"26.03.2025 15:30 - 26.03.2025 15:45","2058","0"
"26.03.2025 15:45 - 26.03.2025 16:00","2072","0"
"26.03.2025 16:00 - 26.03.2025 16:15","2096","0"
"26.03.2025 16:15 - 26.03.2025 16:30","2175","0"
"26.03.2025 16:30 - 26.03.2025 16:45","2236","0"
"26.03.2025 16:45 - 26.03.2025 17:00","2181","0"
"26.03.2025 17:00 - 26.03.2025 17:15","2508","0"
"26.03.2025 17:15 - 26.03.2025 17:30","2537","0"
"26.03.2025 17:30 - 26.03.2025 17:45","2498","0"
"26.03.2025 17:45 - 26.03.2025 18:00","2524","0"
"26.03.2025 18:00 - 26.03.2025 18:15","2539","0"
"26.03.2025 18:15 - 26.03.2025 18:30","2556","0"
"26.03.2025 18:30 - 26.03.2025 18:45","2541","0"
"26.03.2025 18:45 - 26.03.2025 19:00","2547","0"
"26.03.2025 19:00 - 26.03.2025 19:15","2567","0"
"26.03.2025 19:15 - 26.03.2025 19:30","2531","0"
"26.03.2025 19:30 - 26.03.2025 19:45","2425","0"
"26.03.2025 19:45 - 26.03.2025 20:00","2442","0"
"26.03.2025 20:00 - 26.03.2025 20:15","2489","0"
"26.03.2025 20:15 - 26.03.2025 20:30","2421","0"
"26.03.2025 20:30 - 26.03.2025 20:45","2406","0"
"26.03.2025 20:45 - 26.03.2025 21:00","2356","0"
"26.03.2025 21:00 - 26.03.2025 21:15","2317","0"
"26.03.2025 21:15 - 26.03.2025 21:30","2340","0"
"26.03.2025 21:30 - 26.03.2025 21:45","2266","0"
"26.03.2025 21:45 - 26.03.2025 22:00","2303","0"
"26.03.2025 22:00 - 26.03.2025 22:15","2148","0"
"26.03.2025 22:15 - 26.03.2025 22:30","2101","0"
"26.03.2025 22:30 - 26.03.2025 22:45","2117","0"
"26.03.2025 22:45 - 26.03.2025 23:00","2034","0"
"26.03.2025 23:00 - 26.03.2025 23:15","2216","0"
"26.03.2025 23:15 - 26.03.2025 23:30","2193","0"
"26.03.2025 23:30 - 26.03.2025 23:45","2154","0"
"26.03.2025 23:45 - 27.03.2025 00:00","2123","0"
