"Time (CET/CEST)","BZN|NO2 > BZN|NO1 [MW]","BZN|NO1 > BZN|NO2 [MW]"
"02.03.2025 09:45 - 02.03.2025 10:00","0","1558"
"02.03.2025 10:00 - 02.03.2025 10:15","0","1508"
"02.03.2025 10:15 - 02.03.2025 10:30","0","1514"
"02.03.2025 10:30 - 02.03.2025 10:45","0","1558"
"02.03.2025 10:45 - 02.03.2025 11:00","0","1522"
"02.03.2025 11:00 - 02.03.2025 11:15","0","1315"
"02.03.2025 11:15 - 02.03.2025 11:30","0","1324"
"02.03.2025 11:30 - 02.03.2025 11:45","0","1314"
"02.03.2025 11:45 - 02.03.2025 12:00","0","1304"
"02.03.2025 12:00 - 02.03.2025 12:15","0","1211"
"02.03.2025 12:15 - 02.03.2025 12:30","0","1264"
"02.03.2025 12:30 - 02.03.2025 12:45","0","1267"
"02.03.2025 12:45 - 02.03.2025 13:00","0","1217"
"02.03.2025 13:00 - 02.03.2025 13:15","0","793"
"02.03.2025 13:15 - 02.03.2025 13:30","0","777"
"02.03.2025 13:30 - 02.03.2025 13:45","0","778"
"02.03.2025 13:45 - 02.03.2025 14:00","0","751"
"02.03.2025 14:00 - 02.03.2025 14:15","0","875"
"02.03.2025 14:15 - 02.03.2025 14:30","0","883"
"02.03.2025 14:30 - 02.03.2025 14:45","0","843"
"02.03.2025 14:45 - 02.03.2025 15:00","0","854"
"02.03.2025 15:00 - 02.03.2025 15:15","0","1292"
"02.03.2025 15:15 - 02.03.2025 15:30","0","1416"
"02.03.2025 15:30 - 02.03.2025 15:45","0","1514"
"02.03.2025 15:45 - 02.03.2025 16:00","0","1321"
"02.03.2025 16:00 - 02.03.2025 16:15","0","1604"
"02.03.2025 16:15 - 02.03.2025 16:30","0","1757"
"02.03.2025 16:30 - 02.03.2025 16:45","0","1730"
"02.03.2025 16:45 - 02.03.2025 17:00","0","1738"
"02.03.2025 17:00 - 02.03.2025 17:15","0","1672"
"02.03.2025 17:15 - 02.03.2025 17:30","0","1740"
"02.03.2025 17:30 - 02.03.2025 17:45","0","1742"
"02.03.2025 17:45 - 02.03.2025 18:00","0","1699"
"02.03.2025 18:00 - 02.03.2025 18:15","0","1497"
"02.03.2025 18:15 - 02.03.2025 18:30","0","1592"
"02.03.2025 18:30 - 02.03.2025 18:45","0","1732"
"02.03.2025 18:45 - 02.03.2025 19:00","0","1717"
"02.03.2025 19:00 - 02.03.2025 19:15","0","1805"
"02.03.2025 19:15 - 02.03.2025 19:30","0","1805"
"02.03.2025 19:30 - 02.03.2025 19:45","0","1724"
"02.03.2025 19:45 - 02.03.2025 20:00","0","1734"
"02.03.2025 20:00 - 02.03.2025 20:15","0","1652"
"02.03.2025 20:15 - 02.03.2025 20:30","0","1558"
"02.03.2025 20:30 - 02.03.2025 20:45","0","1593"
"02.03.2025 20:45 - 02.03.2025 21:00","0","1623"
"02.03.2025 21:00 - 02.03.2025 21:15","0","1672"
"02.03.2025 21:15 - 02.03.2025 21:30","0","1712"
"02.03.2025 21:30 - 02.03.2025 21:45","0","1722"
"02.03.2025 21:45 - 02.03.2025 22:00","0","1753"
"02.03.2025 22:00 - 02.03.2025 22:15","0","1713"
"02.03.2025 22:15 - 02.03.2025 22:30","0","1748"
"02.03.2025 22:30 - 02.03.2025 22:45","0","1725"
"02.03.2025 22:45 - 02.03.2025 23:00","0","1633"
"02.03.2025 23:00 - 02.03.2025 23:15","0","1935"
"02.03.2025 23:15 - 02.03.2025 23:30","0","1887"
"02.03.2025 23:30 - 02.03.2025 23:45","0","1904"
"02.03.2025 23:45 - 03.03.2025 00:00","0","1834"
